start	end	original_text
1093.0	1109.0	And I think living in American, you just live with so many different types of people. A diverse community, and I think that's what I love about it because if everyone believed in the same thing and wore the same thing, and like everyone was just the same, we would just be boring. You know?
1109.0	1118.0	We're amazing. People love America why? Because we're so different and we're, we stand out.
1118.0	1121.0	Like the other day, I was buying some supplies for Fourth of July and some of my friends were like,
1121.0	1128.0	Yo Naziyah, why are you buying supplies for a party, like for America, for a country that doesn't love you?
1128.0	1138.0	And i was like you're wrong. There's some people in this country that don't love me, but this country gave me the opportunity that I would not have if I lived back home in Bangladesh with my parents.
1138.0	1150.0	And it just wouldn't have worked out. And I am who I am because America has given me the opportunities that I have today, and I am a very proud, unapologetic Muslim-American Bengali teen.
1150.0	1153.0	And, that's just who I am.
1153.0	1154.0	[Crowd applause]
1154.0	1158.0	[Speaker 1]: Great, thank you Naziyah. And then last, we'll do Azeez.
1158.0	1167.0	[Speaker 4] Alrighty. So I mean kind of piggybacking a little bit off of what everyone said, but kind of adding my own twist to it.
1167.0	1175.0	To me, being an American-Muslim is embracing my individuality and my differences while at the same time, being an American.
1175.0	1188.0	And kind of what everybody said, but America is a place where everybody, no matter your differences, or who you are, it's a place where you can be who you are.
1188.0	1203.0	I don't think there is a place where I would be, or any of us would be able to practice our religion the way we could here in America. With its freedoms and with the civil liberties that we have here, there's definitely not a place where we could be proud Muslims.
1203.0	1216.0	And i think that just goes, in this day and age, I mean we have people who pre 9/11 and in the 9/11 era, and I guess me and Naziyah in our post 9/11 era, we have our own challenges in 2017 with the different things we have to deal with.
1216.0	1227.0	But I don't think there's a better time for me to being an American-Muslim, seeing as though although we have the hate on end, we have so much support and love for us. Just by-
1227.0	1231.0	[Audience applause]
1231.0	1240.0	[Speaker 4]: Just by being who we are, unapologetic and being Muslim, we can, I mean we're just as American as anybody else.
1240.0	1241.02	I mean I think that's what makes me an American-.
1244.0	1263.0	<i>Speaker 1</i>: Great, Great. So hopefully that kind of gives an overview of the inter generational, I should say, maybe evolution of what that American Muslim community is going through. The only thing I will add is that I think that, we American Muslims kind of feel a little a little added responsibility to kind of showcase what Islam really is.
1263.0	1287.0	"<i>Speaker 1</i>: And I think the best way that we could do that is to open up and meet people and let people ask questions and get to know who we are, you know and hopefully you know, you'll love us. So I think to Segway into that umm Alicia maybe we can open into questions. 
[SILENCE]"
1287.0	1289.0	"{Alicia=""Speaker 2""} hey does anyone have a question they would like to ask ok?"
1289.0	1290.0	<i>Speaker 3</i>: I do
1290.0	1293.0	"{Alicia=""Speaker 2""} ok would you like me to give you the microphone"
1293.0	1314.0	<i>Speaker 3</i>: I don't need a microphone, I would like to ask the younger people if growing up after 911 they felt something of a burden to carry the whole weight of the oh, of the, uh, feeling they had to represent their particular faith to individuals or to groups of people
1314.0	1334.0	<i>Speaker 3</i>: For example i was brought up a Roman Catholic and i never felt the need when i was growing up that people would question me and that i would have to uh, represent the entire faith of Catholicism for example i wonder if you found that not only an opportunity but something of a burden, thank you.
1334.0	1352.0	"<i>Speaker 2</i>: uhm, yah, thank you for your question sir i really appreciate it, uhm, honestly it was-it was both, it was a burden and it was also you know, an opportunity you know but like, uhm, it was hard like people that would ask me ""why do you have that on your head"" and i'm just like ""why do you have that towel on your head"" and i just look at them, and like"
1352.0	1371.0	"<i>Speaker 2</i>: Before i use to be like so mean, i would be like ""why are you so mean"" i would yell at them like ""why, why-why are you being so rude"", you know and as i got older like, you know, i have to respond kindly, they don't know what's on top of my head, this thing is called a hijab, and you know some people don't know that and like growing up it was like I'd kinda always had to defend myself,"
1371.0	1384.0	"<i>Speaker 2</i>: you know even with the attacks going on today you know, i like, if a Muslim attack happen, i have be like ""why do we have to apologize"" you know why do we need to say sorry because i didn't do anything these people on the stage didn't do anything so why would we have to apologize"
1384.0	1399.0	<i>Speaker 2</i>: And you know that's where it gets hard it gets a little frustrating you know, but we gotta keep our head high, and uhm, growing up we would get so many like comments i'm sure me and Naziyah we would be called terrorist all the time and it's just like it's all fun and like jokes, but you know it hit's the core sometimes,
1399.0	1425.85	<i>Speaker 2</i>: You know and i think for me personally going through all of that i learned to combat it with being nice and being kind, and just showing them like this is who i am this is what my faith is you believe in something else and i respect you i would like the same respect you know, and it's tough, but you know were going to get through it and were going to keep our head's high and you know keep going-
1430.0	1577.43	"<i>Speaker 1</i>: I mean uh pretty i guess Nazia said it all but yeah its tough its definitely tough having to justify the acts of a couple people but i mean Muslims are 1.6 billion of the worlds population you know so. At times yeah its tough but then again its a learning opportunity for those who might not know like I mean yeah its gonna be tough to answer, but then again they're not gonna know so educate them like hey they did this in our name but that's not who we are or who we stand for and you can look throughout history, people do certain things in the name of other people but it doesn't necessarily represent those people and what they stand for so yeah. 
<i>Speaker 2</i>: Thank you. 
<i>Speaker 1</i>: Thank you for your question sir! 
<i>Speaker 2</i>: Is there another question? 
<i>Speaker 1</i>: Can i say somthing? Iliza 
<i>Speaker 2</i>: Of course! 
<i>Speaker 1</i>: Can i say something?  IS this on? Oh ok!. TH way people ask questions is also important. Sometimes we we ask for information its very pleasant because you can give the information but most of the time they ask from a point of view as if they are condemning you. That's what is hurtful that's harder to deal with. 
<i>Speaker 2</i>: The present political climate especially the ban on Muslim travel into this country. How are you feeling about the present political climate? 
<i>Speaker 1</i>: Um i just wanna like say a quick thing you know like its tough of course its tough you know but like you know uh the President of the United States is uh trying to divide all of us you know but i think what we need to do is come and unite and you know come together in unity. and um honestly like i think were stronger than ever now with all of our marches, with all of our protests i think i feel like i have a huge community like supporting me you know? and honestly its its tough of course like you know like im im actually still shocked that he's still president but uh you know i think we just have to come i think i think we just have to come together you know and just support one each other and just be there for all of us."
1580.0	1588.0	<i>Sanjana Quasem</i>: So, I think it's -- I think the current political climate has had two impacts. The first --
1588.0	1595.0	<i>Sanjana Quasem</i>: It's almost desensitized, I think, the Muslim community in a sense that one thing after another, after another, after another,
1595.0	1599.0	<i>Sanjana Quasem</i>: you get used to the trauma that this community -- has been continually inflicted upon it.
1599.0	1610.0	<i>Sanjana Quasem</i>: And that's kind of -- when you read the news, you hear it, you're watching the news, and there's yet another thing about Muslims happening or another person who's saying something inflammatory about Muslims,
1610.0	1615.0	"<i>Sanjana Quasem</i>: you're kind of just like, ""Okay, just another one of those -- another incident that's happened."""
1615.0	1620.0	<i>Sanjana Quasem</i>: And then, you know, after a certain point, you realize that you're kind of internalizing all of that.
1620.0	1633.0	<i>Sanjana Quasem</i>: So, it's just kind of -- its an interesting place to be because it's very odd to just hear inflammatory statements being said about a group that you identify with, over and over again, and then trying to learn to desensitize yourself to that.
1633.0	1642.0	<i>Sanjana Quasem</i>: But I also think, on the other hand, it's created a really high level of fear that I don't think we -- the Muslim community in particular -- has felt since right after 9/11.
1642.0	1647.0	<i>Sanjana Quasem</i>: Having been -- you know, remembering 9/11, having gone through that experience --
1647.0	1652.0	<i>Sanjana Quasem</i>: I was in high school, I was in middle school -- I remember the fear that kind of cloaked the Muslim community at that time.
1652.0	1655.0	<i>Sanjana Quasem</i>: And I feel like it's similarly happening again.
1655.0	1662.0	<i>Sanjana Quasem</i>: We worked, the Muslim community worked -- and just the community in general -- we worked really hard to understand one another, and I felt like after some time, that did get kind of shred --
1662.0	1671.0	<i>Sanjana Quasem</i>: We were able to dispel some of that fear, but then, now, we're right back there. We've had some progress and we've regressed now.
1671.0	1676.0	<i>Sanjana Quasem</i>: Ten steps backward, and that's kind of hard, because --
1676.0	1683.0	"<i>Sanjana Quasem</i>: I know, for myself, I'm gonna be traveling soon, and I'm like, ""Okay. Well, I was born here, but I don't know if that really means anything, right? Am I gonna be able to come back?"""
1683.0	1688.0	"<i>Sanjana Quasem</i>: I was just joking the other day with my boss, telling him, ""Well, if you don't see me next week, you know why."""
1688.0	1701.0	<i>Sanjana Quasem</i>: But that's kind of the reality of our existence, that actions that people may commit very easily, that you really don't think about twice, we have to think about twice.
1701.0	1710.0	"<i>Sanjana Quasem</i>: We have to think about, ""Okay, well, what am I gonna wear? What am I gonna look like? What's my facial expression gonna look like? What am I gonna pack? How am I gonna respond? Where am I gonna go?"""
1710.0	1718.0	<i>Sanjana Quasem</i>: These are things that we have to consider actively and daily in every decision that we make, and I think that's kind of the biggest thing.
1718.0	1726.0	<i>Sanjana Quasem</i>: The weight of the political climate really is seen and felt in our every interaction and every decision that we make.
1726.0	1737.0	<i>Usman Sawar</i>: So, real quick, I wanted to add one thing. Being the president of MCC, the burden was felt on me initially, because how do you navigate your community through?
1737.0	1749.0	<i>Usman Sawar</i>: But I want to speak to this one point. After the tragedy of 9/11, I think our community always felt like all eyes are on us, and we didn't really have much assistance at that time.
1749.0	1763.0	<i>Usman Sawar</i>: We really had to navigate things for ourselves, and also introspectively at the same time deal with the trauma, but also deal with being very vocal about what our voice is, and what is not Islam.
1763.0	1768.0	<i>Usman Sawar</i>: This time around it's been a little different, and I'll just explain it.
1768.0	1778.0	<i>Usman Sawar</i>: So, we -- I think from the time of January up until now -- have had over one thousand, almost five hundred people of other faiths come through our doors.
1778.0	1780.0	<i>Usman Sawar</i>: They want to know who we are, they want to support us,
1780.0	1791.0	<i>Usman Sawar</i>: we've had flowers sent to us, we've had cards from churches that have been sent to us from their kids in Sunday school supporting our kids.
1791.0	1795.0	<i>Usman Sawar</i>: I would really give a shout-out to Smithsonian Folklife Festival, they help us to get our voice.
1795.0	1801.0	<i>Usman Sawar</i>: I also want to give a shout-out to Oyen [[??]], she's back there with the Strathmore Music Center.
1801.0	1807.0	<i>Usman Sawar</i>: They've approached us to help us get our voice out, and the difference this time is we have so much support.
1807.0	1813.0	<i>Usman Sawar</i>: And I want to emphasize it means the world to us. Because this time we feel like we have support.
1813.0	1821.0	<i>Usman Sawar</i>: You know, before, the first time, we were really kind of fending, and it helped us, because we had to think a lot of things through ourselves.
1821.0	1827.0	<i>Usman Sawar</i>: This time we're very clear, and the amount of support that's there is really really comforting for us.
1827.0	1835.0	<i>Usman Sawar</i>: And that's why we feel that the best thing is just break bread and have dialog. We have to learn who we are, so that people can speak.
1835.0	1843.0	<i>Usman Sawar</i>: You know, we can speak for others and we have taken on other minority causes as well, because there are other minorities that are affected and we realize that.
1843.0	1849.0	<i>Usman Sawar</i>: But the difference is that we have a lot of support, and that really means the world to us.
1849.0	1853.0	<i>Sabir Rahman</i>: Usman -- [[clapping]]
1853.0	1858.0	<i>Sabir Rahman</i>: After 9/11 we did have the support of a lot of people.
1858.0	1869.0	<i>Sabir Rahman</i>: We are fortunate to be located in Montgomery County, and Montgomery County government is so supportive of its population.
1869.0	1880.0	<i>Sabir Rahman</i>: And right after 9/11, the county executive called MCC and held -- first, a prayer meeting at MCC,
1880.0	1883.0	<i>Sabir Rahman</i>: and then a press conference at MCC,
1883.0	1896.0	<i>Sabir Rahman</i>: and then he asked the chief of police to make sure that a police car is always at MCC for the next few weeks.
1896.0	1899.08	<i>Sabir Rahman</i>: So we got a lot of support.
1901.0	1907.0	<i>Sabir Rahman</i>: to your question. As for as this travel ban was concerned,
1907.0	1914.0	<i>Sabir Rahman</i>: since 9/11 travel for us has been very, very difficult.
1914.0	1926.0	"<i>Sabir Rahman</i>: Because when they started ""random checking"" passengers at the airports, we were always the ""random check""."
1926.0	1936.0	"<i>Sabir Rahman</i>: One of our leaders usually tells people that ""My middle name is Random Check"" when he goes to the airport."
1936.0	1953.0	"<i>Sabir Rahman</i>: He says, ""I'm here! Siraj Random Check Wahhaj! Check me."" We are always picked, right? If that's random, then that random is beautiful."
1953.0	1965.0	<i>Sabir Rahman</i>: We are scared of the airports. I went to Canada driving. On my way to Canada, the Canadian immigration treated me with respect and dignity.
1965.0	1972.0	<i>Sabir Rahman</i>: On the way back, my own immigration people treated me like dirt, and I felt so bad.
1972.0	1981.0	<i>Sabir Rahman</i>: So, when this travel ban, the first one, was declared, there were so many people who cancelled their flights.
1981.0	1988.0	<i>Sabir Rahman</i>: Because they were going overseas, they cancelled; it cost them large amounts of money, because airlines do not return money.
1988.0	2003.0	<i>Sabir Rahman</i>: If you buy the ticket and do not go, you have lost the money. Lot of people cancelled their flights, they were so scared of the travel ban. And, that fear continues to be felt.
2003.0	2009.0	"{SPEAKER name=""Usman Sawar""] I think we should go on to other questions, because we only have about ten minutes, right? Alissa? {SPEAKER name=""Alissa Stern""] Yes. {SPEAKER name=""Usman Sawar""] Yeah."
2009.0	2018.0	<i>Ali</i>: Yeah, good afternoon, the name is Ali, and I'm a naturalized American citizen. I've been in this country since 1978.
2018.0	2026.0	<i>Ali</i>: The reason of my speech this morning is Thomas Jefferson. Thomas Jefferson was one of the founding fathers of this country.
2026.0	2033.0	<i>Ali</i>: If you read his book, he has a Qu'ran that he put together to write freedom of religion into the Constitution.
2033.0	2044.0	<i>Ali</i>: I would encourage each and every one of you to get the book from the Smithsonian Institute and read about it, that gives each and everyone the opportunity to practice your faith, irrespective of where you are.
2044.0	2051.0	<i>Ali</i>: So, that's my point to you guys. Freedom of religion was written into the Constitution by Thomas Jefferson, whose monument is down the street there. OK?
2051.0	2057.0	<i>Ali</i>: So that way, let's treat ourselves equally, because in the Constitution every man is equal.
2057.0	2060.0	<i>Ali</i>: Yes, there are evil and good in this society.
2060.0	2071.0	<i>Ali</i>: The portion of the society that is bad is what is happening to us by certain people causing problems so as much as Timothy McVeigh, that blew up Oklahoma.
2071.0	2084.0	<i>Ali</i>: He's a Christian, he blew up Oklahoma, killing a lot of people. So, bad people out there, good people that support each other, because there is freedom of religion, according to Thomas Jefferson in the Constitution. Thank you.
2084.0	2085.21	<i>Sabir Rahman</i>: Thank you.
2088.0	2098.0	"[[clapping]] 
<i>Alissa Stern</i>: OK, we have time for a couple more questions? [[Talking background noise]]"
2098.0	2101.0	<i>Audience Member</i>: Well, first I just want to say that I think this is wonderful that you are doing this today.
2101.0	2105.0	<i>Audience Member</i>: And I came in a little late, so you may have already spoken to this,
2105.0	2113.0	<i>Audience Member</i>: but I think that it's just lack of understanding and fear that causes some of these things.
2113.0	2121.0	<i>Audience Member</i>: So, we hear things in the media or on Facebook or wherever, and they may or may not be true, and we don't really know.
2121.0	2134.0	<i>Audience Member</i>: So my question goes to -- is Sharia law a part of the Muslim faith, and, if so, can you explain a little bit to us about that and the impact that it would have on people.
2134.0	2145.0	"<i>Usman Sawar</i>: OK -- 
<i>Sabir Rahman</i>: Sharia is an Arabic word which means ""path to the watering hole""."
2145.0	2159.0	<i>Sabir Rahman</i>: Sharia is a path, and some people have started using this word in the legal terms, in terms of jurisprudence.
2159.0	2170.0	"<i>Sabir Rahman</i>: ""Sharia law"" is a nonsense term, because ""Sharia"" is ""law"".  We do not say ""law law""."
2170.0	2188.0	"<i>Sabir Rahman</i>: There is no such thing as a ""Sharia law"", and you will not find anybody in America who is a Muslim and asking America to adopt a law called Sharia."
2188.0	2200.0	<i>Sabir Rahman</i>: Only those who are scared of Islam or hate Islam are using this terminology to scare everybody else.
2200.0	2214.62	"<i>Sabir Rahman</i>: If you find somebody who wants to tell you that I am here to install ""Sharia law"" in America, come to Muslim communities and we'll set him straight."
2218.0	2221.0	[[clapping, background talking]]
2221.0	2224.0	<i>Alissa Stern</i>: One more question.
2224.0	2226.0	<i>Usman Sawar</i>: No, no, no I'm good. [[background]]
2226.0	2233.0	<i>Alissa Stern</i>: Ok.  One more question?
2233.0	2240.0	<i>Audience Member</i>: I would like to know how Ramadan is a part of people's personal growth.
2240.0	2256.0	"[SPEAKER name=""Sanjana Quasem""} So, Ramadan is a time of -- so first, just general, the reason why in the Qur'an it says that fasting was described to you so that you may gain god consciousness or that term is Taqwa."
2256.0	2267.0	"[SPEAKER name=""Sanjana Quasem""} So, that is kind of the very first -- the very first thing that Ramadan is meant to do for Muslims.  It's really a time for us to reflect, to spiritually grow -- and for us to kind of re-center ourselves."
2267.0	2281.0	"[SPEAKER name=""Sanjana Quasem""} I know a lot of people use Ramadan -- a lot of Muslims -- like it's this time that we are kind of re-fueling, re-centering our beliefs and trying to kind of remember why we as Muslims believe we are put on this earth."
