start	end	original_text
439.0	451.0	<i>Brenda Pérez</i>: So it was very hard for her to find a job and she decided to come to the United States because this is where the dream was. um
451.0	458.0	<i>Brenda Pérez</i>: My father was here, uh, long before my gran- my mother came here so he was able to establish his space,
458.0	465.0	<i>Brenda Pérez</i>: a house and when my mom decided that she wanted to come he opened his house for us here in D.C.
465.0	471.0	<i>Brenda Pérez</i>: She came here and then two years later she decided that me and my siblings would come here as well,
471.0	478.773	<i>Brenda Pérez</i>: because things in Mexico were not looking as good. But yeah, that's a little bit about why I came here.
482.0	486.0	<i>Kumera Genet</i>: Alright, I am Kumera Zakarias Genet.
486.0	491.0	I'm from Austin, Texas originally. My family is from Ethiopia.
491.0	499.0	Both my parents came to the U.S in the early 1970s to mid-'70s.
499.0	502.0	My dad finished high school here in the United States.
502.0	509.0	He left Ethiopia in 1973 I believe, and
509.0	513.0	He was a student protester at the time.
513.0	518.0	He was protesting against the government Aile Salassie.
518.0	526.0	It was a very large student protest movement, and he was put in jail twice,
526.0	534.0	And there was a very palpable fear for his life when he left, um so through the missionary services,
534.0	542.0	He was able to find a way out of the country to go to school here to finish school and then uh eventually go to college
542.0	546.0	And then my mother came on a student visa.
546.0	556.0	So I grew up in Austin, Texas in a predominantly Mexican-immigrant and Mexican-American community
556.0	560.0	I've worked in education and youth development for 10 years.
560.0	566.0	First starting here in D.C in the Columbia Heights neighborhood in northwest D.C.
566.0	581.0	Most of my students and the families that I've worked with were from El Salvador, but there were also large populations of students from the Dominican Republic, African-American students, Ethiopian students, and Guyanese.
581.0	583.0	So it was a wonderful neighborhood.
583.0	589.0	Um it's changed a lot since when I first started working there and a lot of those families don't live there anymore.
589.0	595.0	But I've continued working in youth development, and now I'm at a national organization planning events
595.0	604.0	"and writing curricula for first-generation college students and first-generation Americans. 
[SILENCE] 
<i>Ted Gong</i>:"
604.0	607.0	So, so, my name is Ted Gong.
607.0	612.0	And, uh, I was born in the United States, so I didn't come here as an immigrant,
612.0	618.0	and in fact, I'm fourth or fifth-generation Chinese-American.
618.0	623.0	My great grandfather actually came working here at things like
623.0	626.0	He wasn't in the gold mines. He wasn't in the railroads.
626.0	631.0	He was out there shucking potatoes on the, in San Franciso Bay
631.0	637.0	and then my father, grandfather, and great grandfather were born here.
637.0	639.0	My mother came here after the war
639.0	643.0	as a bride of an American citizen.
643.0	650.0	Uh, you know my career is a little different from these people. I'm actually a retired foreign service officer.
650.0	655.0	I've been 30 years working with the state department and the U.S immigration service
655.0	660.0	and uh, most recently I've scouted out to[?] Homeland Security and Customs Border Protection
660.0	666.0	I've worked on the 1986-'89 reforms actually and worked on the most recent reforms
666.0	674.0	back before it was uh still being considered as passable before it collapsed completely
674.0	677.0	So right now I'm in charge of a foundation.
677.0	680.0	"We call it the ""1882 Foundation""."
680.0	685.0	1882 is the year in which the first comprehensive immigration act was passed.
685.0	694.0	In the year 1882, Congress passed the law to prohibit Chinese from immigrating to the United States or becoming American citizens
694.0	695.0	Based purely on race.
695.0	698.0	You cannot come to the United States because you were Chinese.
698.0	704.0	Ah, my mother was affected by that. I can tell that story later for you.
704.0	708.0	But anyway, we created a foundation which is called the 1882 Foundation.
708.0	716.0	I'm the executive director, and what we do is we try to educate the public about the significance of the 1882 laws.
716.0	718.0	We want to talk about Chinese-American history.
718.0	723.0	We do this through all histories and preservations of historical sites.
723.0	727.0	Uh, we do workshops for teachers, curriculum reform,
727.0	732.0	try to introduce the topic of exclusion acts into the curriculum.
732.0	743.0	And we also do annual gatherings of museums, Asian-American museums, and historical societies, and try to share best practices.
743.0	746.0	"So, I look forward to continuing this discussion with all of you. 
<i>Speaker 1</i>: [?]"
746.0	758.0	Wonderful, the next question that I thought we would talk about is a little bit about the context in the country or area of origin
758.0	763.0	Political issues, economic issues, environmental issues, um,
763.0	770.0	and if you have any ideas, um, about the relationship to the United States.
770.0	783.0	And Ted, since you just mentioned Chinese exclusion, and how your organization is trying to introduce that into curricula, I'm wondering if you can tell us a little bit more about that
783.0	791.0	Chinese exclusion in the United States, how Chinese immigrants were able to enter during exclusion
791.0	800.0	and then why you think it's important for, um, school-age children to learn that history, and then we'll kind of work our way down the panel. =
800.0	804.0	<i>Ted Gong</i>: So there's a whole host of issues there.
804.0	815.0	Everything from the very origins of immigration law, the whole immigration bureaucracy, the way we have as sort of an antagonist relationship between the applicant and the government workers.
815.0	821.0	All actually stems from the 1882 Act if you really wanna think about it.
821.0	825.0	In fact, not very many people know this but the mounted border patrol,
825.0	831.0	which we think about that's patrolling the Mexican border, was actually formed to prevent Chinese
831.0	838.0	from trying to sneak across from Mexico into the United States to avoid the 1882 laws.
838.0	850.0	The 1882 law was passed to do two things: prevent Chinese from immigrating to the United States by their race, prevent them from becoming American citizens also by race.
850.0	857.0	That law was renewed three times. In 1882 it was passed for 10 years.
857.0	862.0	And pay attention to some of the vocabulary that is used. It was meant to be a temporary exclusion.
862.0	869.0	Expediant thing. And it was approved 10 years later in 1892.
869.0	874.0	And then it was approved again 10 years later in 1902 and made permanent.
874.0	881.0	So, people talk about today about temporary visions of law they need to be a little bit of cautious of what that actually means.
881.0	896.0	The 1882 laws completely raced based was not rescinded until 1943, and in 1943 they rescind it because of uh United States was in the war with Japan and China was our ally.
896.0	904.0	So you couldn't really fight a war against fascism and say you those people that were your partners could not come to the United States.
904.0	909.0	So, the question then is how do people come? And despite the laws, my father was able to come,
909.0	916.0	different people were able to come, and we have things like people trying to pretend they were Amer-
916.0	922.0	you couldn't prevent Americans who people who were born in the United States bec- be American Citizens.
922.0	930.0	In fact, actually, the the birthright citizenship was determined by a Chinese exclusion case.
930.0	936.0	It was a case by a guy named Huang Kim Art, who was born in Modesto, California went to China,  and then came back.
936.0	941.0	And the Chinese uh immigration officials tried to exclude him because he shouldn't be-
941.0	951.0	he was born to immigrants of the United States who were not eligible, undocumented aliens. Right? They were undocumented people.
951.0	957.0	"Right. 
<i>Ted Gong</i>: So birthright citizenship was actually determined in a Supreme Court case brought to court by a Chinese person."
957.0	963.0	A Chinese person established the 14th Amendment was if you were born in the United States you are a citizen.
963.0	969.0	So, you need to be cautious too, that I think one of the most dangerous things that our face of the United,
969.0	979.0	immigration today is actually not totally the prohibition about people coming in [?United States] temporary but the attack on potential birthright citizenship.
979.0	986.0	So anybody is looking around right now and say we need to review that case cause the case in Supreme [?bout]
986.0	990.0	as a split decision actually, although for the hundred-plus years,
990.0	994.0	everyone assumes that birthright citizenship under the 14th Amendment is secure.
994.0	1001.0	I think that if the Congress or other people want to pass a legislation that tests the case,
1001.0	1006.0	the purpose is to bring it to the Supreme Court for another decision of that.
1006.0	1009.0	There is a possibility that you're going to lose birthright citizenship.
1009.0	1015.0	Birthright citizenship is not something that many countries in the modern world actually have,
1015.0	1023.0	so it's not unusual for other countries to say we don't recognize birth simply by the fact that you're born within our territories,
1023.0	1027.0	so we need to be careful about those things, those implications are there.
1027.0	1033.0	So paper sons, undocumented people we now celebrate a lot of the people that come here pretend
1033.0	1037.0	that they are Americans or they had other citizenship.
1037.0	1041.0	My mother tried to come here when she was sixteen years old,
1041.0	1044.0	and she couldn't come in the United States she was held at Angel Island
1044.0	1048.0	which was an immigration detention center on San Francisco Bay.
1048.0	1051.0	They say it's the Ellis Island of the West,
1051.0	1056.0	but actually it was designed to detain and hold Chinese people to exclude them.
1056.0	1062.0	My mother came there in May 1937 on a ship. She came here by herself.
1062.0	1067.0	She stayed there for eleven months be sure she was deported back to China.
1067.0	1069.0	So she couldn't get in the United States.
1069.0	1077.0	And uh so uh that's something to think about in what we mean by who we exclude and how we can.
1077.0	1083.0	There's an immigration law I remember looking at now that says if you try the Indian United States
1083.0	1089.0	by pretending that you are American citizen then you are ineligible for life.
1089.0	1092.0	That's one of the provisions in our current immigration law.
1092.0	1099.0	But, and I thought to myself, you know if that law had been in place when my mother tried to enter
1099.0	1105.0	and she tried to enter when she was trying to pretend that she was another person that was born in the United States,
1105.0	1108.0	she would have been not able to come to the United States.
1108.0	1110.0	I would not be here. I wouldn't be here talking to you guys.
1110.0	1111.0	Right. Yeah. [[laughter]] {SPEAKER nme= Speaker 1}
1111.0	1114.0	Anyway. That's some some background. {SPEAKER name=Speaker 1}
1114.0	1115.0	Yeah, thank you.
1115.0	1120.0	Um there is a book, for those of you interested, uh um on immigration in the West,
1120.0	1130.0	there is a book on Angel Island, and particularly um the way it was used to detain Asian immigrants that were trying to enter the United States,
1130.0	1137.0	and the other thing that Ted mentioned that I just wanted to really uh call your attention to
1137.0	1143.0	"is the fact that when we talk about so-called ""Anchor babies"" today, children born to undocumented immigrants,"
1143.0	1150.0	"um it was an Asian American person that was the first ""Anchor baby"""
1150.0	1160.0	because that Supreme Court case was about whether that person was actually a U.S. citizen because he was born in the United States.
1160.0	1167.0	So we also need to think about the way in which ideas about race and immigration or immigrants change over time,
1167.0	1176.0	how we kind of displace our anxieties about race and difference or um the economy on to different groups of people at particular times.
1176.0	1182.0	Um, Kumera, I wonder if you could share a little bit about your-do you know about your family's-
1182.0	1187.0	like your parents'-how, they got their student visas, was it easy, was it difficult,
1187.0	1193.0	um do you have a sense of whether many other people had the same opportunity or
1193.0	1196.0	"whether things just kind of lined up for your parents? 
<i>Kumera Genet</i>:"
1196.0	1201.55	Uh yeah. I can talk about that. Um, I don't know a lot, and I think that's common
1203.0	1206.0	<i>Speaker 1</i>: The process is very complicated.
1206.0	1216.0	What a lot of, I think, parents and particularly the Ethiopian community want to do,
1216.0	1223.0	there is a strong feeling of protecting your child.
1223.0	1230.0	Like, I was born here and so it's almost like this is just another burden as a parent
1230.0	1234.0	that I don't want to pass on to my child, right?
1234.0	1244.0	They never really wanted to get in the ins and outs of that and I found a couple of things.
1244.0	1246.0	My father actually passed away earlier this year,
1246.0	1255.0	and so I was looking through a lot of his documents and I found like, just this big box full of INS documents and stuff like that.
1255.0	1265.0	Going back to the early seventies, bank ledgers of when he was sending money back to Ethiopia when he was a student in college
1265.0	1271.0	And um, it's something that I think because of the, like I was saying,
1271.0	1277.0	the very strong need, um, for them to want their children, like myself, to assimilate
1277.0	1282.0	that there there isn't as much information shared.
1282.0	1285.0	I know more about my extended family who came as refugees
1285.0	1286.0	<i>Speaker 2</i>: Mhm.
1286.0	1288.0	<i>Speaker 1</i>: than I actually know about my parents.
1288.0	1294.0	A lot of my families who came to this area in particular, because I grew up in Texas,
1294.0	1297.0	a lot of my family members started coming to D.C. in the nineties.
1297.0	1309.0	And they were coming from Ethiopia by way of Kenya and Tanzania, so they were passing through Nairobi,
1309.0	1316.0	and then over there that's when they would get to the UNHCR Office, and so on that side of my family,
1316.0	1325.0	they come from a group called the Oromo people in Ethiopia who were for people who were
1325.0	1328.0	politically involved and families who were politically involved like mine
1328.0	1334.0	Number one, they had the access and the ability to leave the country and the privilege to be able to do that.
1334.0	1340.0	And number two, it was recognized in the East African UNHCR Policy,
1340.0	1347.0	the UN High Commission for Refugees that they were a targeted group
1347.0	1358.0	and so in that time period it was possible for them to get refugee papers and to come directly to the United States.
1358.0	1360.0	<i>Speaker 2</i>: Did they have to have sponsors in the U.S. as refugees?
1360.0	1364.0	<i>Speaker 1</i>: Mhmm, they did, and there was a previous generation.
1364.0	1374.0	Among Ethiopians, I don't want to make quick and hard rules here but Ethiopians first started coming to the D.C. area in the fifties,
1374.0	1376.0	many as students and diplomats.
1376.0	1381.0	The 60s and 70s, a lot more who were from more well-to-do families came to the area.
1381.0	1386.0	That includes my parents' generation and my parents' standing in Ethiopia at the time.
1386.0	1394.0	And then in the 80s when the Civil War started going on is when more people started coming as refugees.
1394.0	1403.0	And then in the 90s, that continued until the 90s and 2000s when a lot of refugees and also through the diversity visa program.
1403.0	1404.0	<i>Speaker 2</i>: Right.
1404.0	1408.0	<i>Speaker 1</i>: So the sponsors were the more well-to-do uncles cousins
1408.0	1412.0	"<i>Speaker 2</i>: Mhm. 
<i>Speaker 1</i>: or whoever who had made roots here earlier."
1412.0	1414.0	<i>Speaker 2</i>: Right. So um, for those of you that don't know,
1414.0	1423.0	when you are actually in a country abroad and you're actually recognized as a refugee, as a persecuted group,
1423.0	1428.0	the United Nations has to deem you a persecuted group.
1428.0	1436.0	Due to race, religion, ethnicity, that also is tied into larger issues around policy,
1436.0	1446.0	but once you actually are a refugee you have to then wait for a U.S. sponsor that takes financial responsibility for you and/or your family.
1446.0	1455.0	So in this case, aunties, uncles would say to U.S. Immigration service,
1455.0	1464.0	"""I will sponsor, I will take on my niece, my nephew. I am financially responsible for them until they get on their feet."
1464.0	1469.0	"I will enroll them in school. I will help them find a job."""
1469.0	1473.0	Sometimes this changes, it fluctuates.
1473.0	1483.0	But one of the privileges of being a refugee, if you can call it that, even though people are fleeing war and terror and other issues is that the
1483.0	1486.0	U.S. Government does provide some services.
1486.0	1496.0	Uh classes- English-language classes, job training, possibly rent subsidies in addition to the spon- to the sponsor who takes on the
1496.0	1504.0	responsibility. This is one of the largest differences between refugees and undocumented immigrants.
1504.0	1510.0	Refugees have legal status, which means they can, if they can find a job, they can get a job.
1510.0	1514.0	Undocumented immigrants do not have a legal status in the United States,
1514.0	1521.0	which means they often have to break another law to get false documentation or work under the table.
1521.0	1531.0	So, and they also rely on family networks that unofficially kind of sponsor them, but there's no kind of safeguard in place.
1531.0	1537.0	So one of the other things that Kumera said that's really important is that largely speaking,
1537.0	1544.0	whether you're looking at Latin America, Cuba, Nigeria, the first cohorts,
1544.0	1552.0	the first and second cohorts of people fleeing political turmoil or economic crisis are the elite,
1552.0	1555.0	are the wealthy people of those countries.
1555.0	1561.0	For Cuba the Golden Exiles in the late fifties, 1960s were people with money.
1561.0	1572.0	Same thing for Nigeria. And you start to see the repercussions of this when their U.S.-born children become really successful. Right?
1572.0	1575.0	Those of you that are familiar with the idea of the model minority, it's like
1575.0	1581.0	"""they did it, the rest of you poor people should be able to do it too""."
1581.0	1587.0	A lot of the people that made it that are the children are actually children of very educated people in their countries of origin.
1587.0	1594.0	So they're the children of doctors or professionals in a way that a lot of undocumented children from
1594.0	1600.0	Laos, from Vietnam, from Thailand, from Mexico, Guatemala are not.
1600.0	1609.0	Their parents are not highly educated, in addition to the immigration issues that are present.
1609.0	1613.0	So that's also one of the things that really structures immigration in the United States,
1613.0	1617.0	is parents' educational obtainment in their country of origin,
1617.0	1623.0	whether they're literate in their native language on top of any legal issues present.
1623.0	1628.0	Um, what do you want to tell us a little bit about?
1628.0	1632.0	A little bit more about Mexico? Any kind of like, political issues?
1632.0	1637.0	You touched upon the kind of corruption, anything else you want to share about the context and kind of like,
1637.0	1641.0	as a push factor, right? Why people leave?
1641.0	1651.0	<i>Speaker 3</i>: So I think very generally, a lot of the stuff that happens here in the U.S. directly impacts Mexico.
1651.0	1658.0	So if the U.S. starts to have an immigration problem, then they kinda look at Mexico and they're like,
1658.0	1665.0	"""well, it's your people."" And then Mexico will say, ""O.K. I don't think it's our people"
1665.0	1670.0	"but it's maybe like, people coming from other countries crossing Mexico to get to your country."""
1670.0	1673.0	So we see a lot of that stuff.
1673.0	1682.0	Uh when when the U.S. started to have a lot of youth that coming here undocumented,
1682.0	1686.0	and this was a couple of years ago when they were coming from Central America,
1686.0	1693.0	and what Mexico did in retaliation to that I guess, is that the border patrol,
1693.0	1700.0	because Mexico also has a border patrol between Central America, Guatemala, and Mexico,
1700.0	1705.0	is that they started to reinforce it to prevent those people from coming into Mexico
1705.0	1710.0	so that Mexico kind of doesn't get blamed for these immigration issues.
1710.0	1720.0	Also a lot with drugs. When the U.S. needs drugs, or when they start to have a problem with drugs,
1720.0	1726.0	"then Mexico gets pointed at it like ""oh, well it's your people again""."
1726.0	1732.0	And the government starts to take a lot of action into that.
1732.0	1736.0	They start to do a lot of more repercussions and more stuff but again,
1736.0	1742.45	the corruption in Mexico is due to a lot of that stuff, people taking power, so
1744.0	1758.0	<i>Speaker 1</i>: Yeah, I don't really know much about Mexico. um, I only grew up there until I was 10 years old but all of that stuff is very, like, it prevails, it's so prevailing and it's a lot of stuff that is so very noticeable.
1758.0	1770.0	<i>Speaker 1</i>: Up to this date, um, my grandmother talks about all of the Salvadorians who come into our neighbourhood because, uh, we're in the capital.
1770.0	1776.0	<i>Speaker 1</i>: And she tells me stories about how they're also getting kicked out, how immigration is also looking for them,
1776.0	1785.0	<i>Speaker 1</i>: and how a lot of them have to work under the table in Mexico, and how a lot of them have very difficult issues trying to,
1785.0	1793.0	<i>Speaker 1</i>: uh, learn Spanish because believe it or not, a lot of the Central Americans that come in through Mexico most of them are from indigenous cultures,
1793.0	1799.0	<i>Speaker 1</i>: so Spanish may not necessarily be their first language.
1799.0	1810.0	<i>Speaker 1</i>: So, it's interesting to see how we have a lot of sim- like this immigration stuff and government corruption is very similar in Mexico and here in the United States.
1810.0	1813.0	<i>Speaker 1</i>: It's kinda like the same girl with the different dress, you know.
1813.0	1825.0	<i>Speaker 1</i>: Like, we still have language problems, immigration problems, there's a lot of racism, a lot of, um, language access problems and stuff like that.
1825.0	1831.0	<i>Speaker 2</i>: Thank you. Okay, final question for the panel now, we'll take some audience questions.
1831.0	1836.0	<i>Speaker 2</i>: Um, very quickly, is there anything else that you want the audience to know about?
1836.0	1845.0	<i>Speaker 2</i>: It can be about immigration, it can be about the- the personal meeting policy or your family's country of origin or area of origin,
1845.0	1854.0	<i>Speaker 2</i>: basically, what do you want the audience to know about that you might not get in our, you know, in very many other places? Does anybody have an idea?
1854.0	1862.0	<i>Speaker 3</i>: So, you know, I do want to sorta like, broaden the discussion a little bit. You know we talk about migration and we talk about immigration,
1862.0	1868.0	<i>Speaker 3</i>: we talk about them coming over here, uh and we try to understand the reasons for people to come.
1868.0	1881.0	<i>Speaker 3</i>: And I think it's very human for us to understand that these issues, whether it's government corruption, or war, or poverty, or whether- these are not things that that are just, that are alien to the United States.
1881.0	1884.0	<i>Speaker 3</i>: If you think about the mass migrations from the South to the North,
1884.0	1895.0	<i>Speaker 3</i>: that was a huge significant movement of American people because of conditions in the South and the prospects and hopes that you have when you have the big Northern migration.
1895.0	1900.0	<i>Speaker 3</i>: You think about the Okies and Arkies that left the big Dust Bowl period and came across Route 66.
1900.0	1908.0	<i>Speaker 3</i>: All the human stories and all those things, they're very understandable you don't have to go to find a foreign reason for people to come here.
1908.0	1914.0	<i>Speaker 3</i>: The difference, I think, in some of the things we do in immigration is that we actually set rules in a national policy,
1914.0	1923.0	<i>Speaker 3</i>: deciding who can come and who cannot come. So I just want to go a little bit further in this issue. One of the things we did in the 1882 foundation,
1923.0	1933.0	<i>Speaker 3</i>: the reason we got formed was because we organized a group nationwide to try and get Congress to apologize or acknowledge that they did wrong in the 1882 Act.
1933.0	1937.0	<i>Speaker 3</i>: There was nothing more- it was so fundamentally racist,
1937.0	1948.0	"<i>Speaker 3</i>: it basically said ""if you're a Chinese, you cannot come to the United States except on the- except for a couple of exceptions, and you could not become an American citizen only because you're a Chinese""."
1948.0	1954.0	<i>Speaker 3</i>: My- in immigration records that I saw in San Bruno from my mother, big files like that,
1954.0	1966.0	"<i>Speaker 3</i>: the one document, the final document that said ""Cause for Exclusion: Alien is a person of the Chinese race and therefore ineligible to become an American."""
1966.0	1974.0	<i>Speaker 3</i>: And signed by the San Francisco district director at the immigration department that time it was the department of labour.
1974.0	1977.0	<i>Speaker 3</i>: But the issue for us is that these things have happened in the past.
1977.0	1984.0	<i>Speaker 3</i>: In 1882 project, we got Congress to apologize basically for having passed those laws.
1984.0	1993.0	<i>Speaker 3</i>: And the question comes forth: why do we want to do that? It's something that was rescinded, happened over 130 years ago.
1993.0	2000.0	<i>Speaker 3</i>: Chinese Americans are almost the model minority to come up here, the laws about race aren't there anymore.
2000.0	2005.0	<i>Speaker 3</i>: Why do this? And the answer is the stock answer you have.
2005.0	2008.0	<i>Speaker 3</i>: We need to do this so that Congress can learn from its past.
2008.0	2016.0	<i>Speaker 3</i>: We cannot build a future we do not understand the past, we don't want to re-remo, we don't want to repeat the past mistakes.
2016.0	2021.0	<i>Speaker 3</i>: But I would say that there is another issue- there is a deeper way to understand that.
2021.0	2029.0	<i>Speaker 3</i>: I think that the criticism we got during the 1882 project was that I don't want to talk about the past, I want to talk about the future.
2029.0	2032.0	<i>Speaker 3</i>: Yeah, there was mistakes, but let's build forward together.
2032.0	2043.0	<i>Speaker 3</i>: I think you still need to pass these types of laws, whether it's an apology for slavery, or the Japanese internment, or for the roundup of the Native Americans, you have to pass it.
2043.0	2056.0	<i>Speaker 3</i>: And there's actually only four apologies were passed. Native Americans, internment, something about slavery, something about the Native Americans and the Chinese Americans.
2056.0	2066.0	<i>Speaker 3</i>: The issue there, not that we are trying to apologize, single out the past and single out the victims of past laws so that we don't repeat it for the next decade.
2066.0	2074.0	<i>Speaker 3</i>: The next- whether that's the Sikh Americans, the Filipino Americans, the Japanese internment or the Mexican Americans today, or Muslims.
2074.0	2083.0	<i>Speaker 3</i>: The reason you pass it is because you have Congress, and we got Congress to pass these legislations by unanimous vote and the Senate and the House.
2083.0	2089.0	<i>Speaker 3</i>: Two separate actions unanimously. It's quite remarkable at the time where people don't even talk to each other.
2089.0	2098.0	<i>Speaker 3</i>: And the reason you pass it because you made the issue was not an immigration issue. The issue was a civil rights issue.
2098.0	2108.0	<i>Speaker 3</i>: And what does it mean to be an American? And what- by passing these type of laws you force Congress, who represents all the Americans,
2108.0	2119.0	<i>Speaker 3</i>: and has to respond to the constituents and say we need to spend time in Congress to pass these laws because by passing them you- or these apologies,
2119.0	2129.0	"<i>Speaker 3</i>: you use a standard that says, ""I reaffirm our founding principles (the 14th Amendment)."" That reaffirmation is for all Americans."
2129.0	2136.0	<i>Speaker 3</i>: It's not just for the victims of that period. So, it is a very forward-looking policy.
2136.0	2146.0	<i>Speaker 3</i>: You saying that we might've forgot it sometime but here in 2011 and 2012, we reaffirm the Constitution and our founding principles.
2146.0	2153.0	<i>Speaker 3</i>: That's for all of us that affects all Americans. But I would say that that kind of apology goes one step further.
2153.0	2163.0	<i>Speaker 3</i>: You can- you apologize for being American, but if I ask you guys, or you, or these people if- do you know what your past is?
2163.0	2173.0	<i>Speaker 3</i>: If you don't know what your past is what your history was if you are denied that history, if you don't know about these laws, a portion of you is missing.
2173.0	2182.0	<i>Speaker 3</i>: Right? You're allowing someone else to tell you what is important in the history that made you, and you and you.
2182.0	2186.0	<i>Speaker 3</i>: That is a civil right, that's a civil rights issue.
2186.0	2191.0	<i>Speaker 3</i>: I should know, I should know my history I should be allowed to hear my history.
