start	end	original_text
206.0	219.0	Flowers defying civilization like Pilapino pygmies that dance on the mountain. I could give you an epic about my ways of life or my look, and you want me to fill it in one square box?
219.0	237.0	How could you tell me to fill Gilgamesh with all of its waters in the one square box? From what shape or integer do you count existing identities? Grant loans for the mind or Crayola white censor sheets? There's no One Kind to fill for anyone.
237.0	252.0	You tell me who I am, what gets the most money, and I'll sing that song like a one-man caravan. I know arias from Naples, Tunis and Accra, lullabies from welfare, food stamps and nature.
252.0	254.0	And you want me to sing one song?
254.0	275.395	I have danced jigs with Jim Crow and shuffled my hips to the sound of guitar of Clapton and Hendrix; waltzed with dead lovers, skipped to bamboo sticks, balleted kabuki and mimed catacalli, arrivederci the rhumba and tapped Tin Pan Alley, and you want me to dance the Bhagavad Gita on a box too small for a Thumbelina thin diva
277.0	279.0	"<i>Speaker 1</i>: I'll check ""other."""
279.0	281.0	(Crowd cheering and applause)
281.0	287.0	<i>Speaker 1</i>: Wow, it feels so good to say I'm Filipino and queer, right on the mall.
287.0	293.0	<i>Speaker 1</i>: Without any further ado, you will hear, in this order, in a round-robin style, spoken [[?]] poetry.
293.0	297.0	<i>Speaker 1</i>: You'll hear from Gary Kay, [[Dia Bouy?]] and [[Jericha Escodo?]]
297.0	303.0	<i>Speaker 1</i>: Without any further ado, let's give it up for Gary Kay! 
303.0	305.0	(Crowd cheering and applause)
305.0	308.0	<i>Speaker 2</i>: Hello, Smithsonian Folk Live Festival! How you doin'?
308.0	309.0	(Crowd cheering and applause)
309.0	314.0	<i>Speaker 2</i>: Do we have folks here who are not from the D.C. area?
314.0	316.0	<i>Speaker 2</i>: Welcome to folks who are not from the D.C. area!
316.0	322.0	<i>Speaker 2</i>: D.C. folks, can we give it up for our visitors, joining us in our community today.
322.0	326.0	<i>Speaker 2</i>: My name is Gary Kay and I would like to start with a poem called...
326.0	331.0	"<i>Speaker 2</i>: ""How to be a Model Minority"""
331.0	334.0	<i>Speaker 2</i>: They say be still. Be small.
334.0	336.0	<i>Speaker 2</i>: Stay seated. Stop squirming.
336.0	339.0	<i>Speaker 2</i>: This may be your life but they'll say what it's made of.
339.0	344.0	<i>Speaker 2</i>: They say a little sweetener on a spoon will make it smooth when the meds go down.
344.0	347.0	<i>Speaker 2</i>: They say they have the recipe to make you function.
347.0	350.0	<i>Speaker 2</i>: To pop. Pop. Snap till you crackle.
350.0	356.0	<i>Speaker 2</i>: They say poetry is dead or should be cuz words are useless.
356.0	361.0	<i>Speaker 2</i>: Just whining and rhyming. Hypnotizing. Justifying. Proselytizing.
361.0	364.0	<i>Speaker 2</i>: They don't see the uprising. But why would they?
364.0	369.0	<i>Speaker 2</i>: They say dissent is a sign that something bad is up your sleeve,
369.0	374.0	<i>Speaker 2</i>: when bent kneed, cuffed and pleading, you dare to ask why?
374.0	378.0	"<i>Speaker 2</i>: They say you belong with a ""he"" and you with a ""she."""
378.0	379.0	<i>Speaker 2</i>: And who makes the rules? We!
379.0	383.0	<i>Speaker 2</i>: Because, they say, you don't know what's good for you.
383.0	388.0	<i>Speaker 2</i>: They say, you're the different. The misstep. The wrong color of the rainbow.
388.0	392.0	<i>Speaker 2</i>: They say they don't know where you belong but it's not here.
392.0	397.0	<i>Speaker 2</i>: 'Cuz this is their story and you weren't there. Not even a footnote.
397.0	401.0	<i>Speaker 2</i>: Defeated, deleted and then, not even indexed.
401.0	404.0	<i>Speaker 2</i>: They say your name never came up.
404.0	408.0	<i>Speaker 2</i>: To be a model minority, just keep your mouth...
408.0	409.0	<i>Speaker 2</i>: shut!
409.0	413.999	<i>Speaker 2</i>: Or open it and together, we will lift ourselves up.
422.0	428.0	[[applause]]
428.0	432.0	<i>Dia Bui</i>: Alright, it's a blessing to be here, thank you so much.
432.0	436.0	As I'm giving appreciation for being here, I'm going to lower this mics.
436.0	442.0	OK, that's all it goes-that's all-that's all-ba-all it does. Once again, my name is Dia Bui
442.0	448.0	uh, really proud to be here, queer and Vietnamese. So, the f- Yes, queer and Vietnamese.
448.0	455.0	So, I want to thank Regie for bringing us out here, Capturing Fire. Such a blessing to share the stage with the folks that you'll be hearing from.
455.0	460.0	So, the first poem I want to share with you is about love.
460.0	469.0	Can we all agree that we are constantly on the move and at the center of that is love? So, here is poem about love.
469.0	471.0	I call you love
471.0	474.0	not because I don't appreciate your given name
474.0	478.0	but when cynicism has us believing that love is fleeting
478.0	483.0	at least I know love has your permanent address.
483.0	487.0	in a world where love has become a word we use too readily at the end of letters
487.0	492.0	you learned to not let yourself be sealed in complacency like stone walls
492.0	502.0	echoing queer culture displaced in a generation and breaking bones and sounds were the only ways that we could tear ourselves out of the restraints of a straight jacket so we learn from history
502.0	503.0	build no emotional walls
503.0	506.0	because there are too many and too high in Gaza
506.0	510.0	Where former neighbors gaze into brute barriers to remember every hello before the concrete goodbye
510.0	515.0	and must look upwards towards heaven in hopes that their prayers are still friends on the other side
515.0	519.0	because spiritually, love knows no boundaries.
519.0	523.0	Unlike the heavily guarded borders under the- edging the ends of Mexico to the beginnings of San Diego
523.0	528.0	where families desperate to cross to get to their borders in hopes of their dreams
528.0	532.0	will only meet at the ends of Minute Men and the sharpshooters
532.0	535.0	and there I know
535.0	541.0	love.
541.0	545.0	So, I'll take a minute then to think before I ever use my sharp tongue against you
545.0	547.748	because when I first met you, I was desperately crossing to get to my
550.0	552.0	<i>Dia Bui</i>: And when we find love,
552.0	554.0	make no mistake that the edges of these fingertips
554.0	556.0	will memorize every natural curve and every climb out of the reasons
556.0	558.0	so when I write love poems,
558.0	561.0	even the ink can understand you between the sheets.
561.0	563.0	"I call you ""love,"" not because it's the sweetest thing to call you"
563.0	565.0	but if I could write your name across the sky
565.0	568.0	even rainbows will know how to fall in love with you without clouded judgment.
568.0	570.0	They will understand that when the seasons change
570.0	574.0	you are as constant as streams of consciousness.
574.0	578.0	So, as we turn on the news, history will continue to repeat itself
578.0	582.0	so there's nothing new about broken heart, shattered dreams, and the ongoing violence
582.0	585.0	so maybe if we just sew our voices together
585.0	589.0	create our freedom quilts to wrap our struggles to keep them warm at night and in the morning,
589.0	594.0	you can whisper into my ears.
594.0	596.0	Create-
596.0	598.0	Strum your vocal cords like violins,
598.0	602.0	encrust the eardrums of the ongoing violence because your love,
602.0	606.0	like music, can even teach enemies to sound like friends.
606.0	607.0	Thank you.
607.0	616.0	[[applause]]
616.0	619.0	<i>Jerrica Escoto</i>: What's going on, Folk Life? How are you all?
619.0	620.0	Good, good.
620.0	623.0	My name is Jericha Scodo.
623.0	627.0	I am Filipino. Trans. Queer.
627.0	633.0	And I just moved here from San Diego. So, I'm very proud to be here, on the National Mall.
633.0	637.0	The night I came out to my Filipino father,
637.0	641.0	it was the same night I prepared myself to no longer be somebody's child.
641.0	647.0	My father's silence resembled the way the earth sounds when we are already six feet underground.
647.0	650.0	And for a split second, dying,
650.0	654.0	seemed a lot better than facing a man who has built my whole life with his two hands,
654.0	657.0	and telling him, I am nothing of what he expected me to be.
657.0	660.0	When I told my mother that I was in love with a woman,
660.0	666.0	she wept on our kitchen table and said, it wasn't normal.
666.0	670.0	Normal. I asked her, what does it even mean to actually be normal?
670.0	675.0	In elementary, it was normal for parents to pack their kids peanut butter and jelly sandwiches
675.0	678.0	and I was the abnormal kid who had to sit outside by themselves
678.0	681.0	because I was the weirdo with the peanut allergy.
681.0	684.0	And the first time, I made out with my boyfriend in the 7th grade,
684.0	688.0	I called him the next day and told him I didn't want to do it again because
688.0	692.0	I kinda felt like a ho. And he broke up with me.
692.0	695.0	He got with a girl, the next day, that didn't mind him sucking her face.
695.0	698.0	I found out. I went to the park where he played basketball with his friends.
698.0	702.0	I stopped the game, smacked him in front of his boys and I called him an asshole.
702.0	708.0	Later, I was told by teachers that behavior for girls actually isn't -- normal.
708.0	714.0	I figured out, at an early age, doing things normally isn't as fun as breaking all the rules.
714.0	718.0	And these days, there are a lot of things that just shouldn't be normal.
718.0	721.0	Like, it shouldn't be normal for you to shove someone deep into a closet
721.0	724.0	and expect them to learn how to love themselves with the lights off.
724.0	727.0	It shouldn't be normal for someone to have to choose
727.0	729.0	between who they want to spend the rest of their life with
729.0	732.0	and keeping their family for the rest of their life.
732.0	733.0	Bullying shouldn't be normal.
733.0	735.0	Hate crimes shouldn't be normal.
735.0	740.0	Waiting for the Supreme Court to decide whether or not, I can marry the only woman on this planet
740.0	743.0	who has ever put my nerves in suspension, shouldn't be normal.
743.0	746.0	What, especially, shouldn't be normal,
746.0	750.0	is that prickly, cacti shit, that grows on the outside of potatoes
750.0	752.0	when they have sat in your kitchen for too long,
752.0	756.0	It's weird. It's creepy and it makes me feel highly uncomfortable.
756.0	760.0	But people like you, people like you say it is natural. And normal.
760.0	763.0	Personally, keeping something in my kitchen that looks like
763.0	766.0	a venereal disease isn't really my thing, but --
766.0	769.0	I'm not one to be a potato-ist either.
769.0	773.0	So I don't touch it. I turn my head, and I walk away
773.0	777.0	because what a potato becomes, isn't really my business anyway.
777.0	781.0	So, if holding my wife's hand makes you feel weird, creeped out or highly uncomfortable,
781.0	784.0	don't touch us, turn your head and walk away.
784.0	789.0	Because what I do in my bedroom isn't really your business anyway.
789.0	791.0	I vow never to love my wife normally.
791.0	794.0	She will never feel like a habit or a routine.
794.0	797.0	I will always touch her with desperate hands,
797.0	800.0	"when I say ""I love you,"" it will never sound synonymous to ""goodbye."""
800.0	803.0	She will never blend with any of my other thoughts or memories.
803.0	809.0	She will stand out because it is too much to not choose a love that is extraordinary.
809.0	813.0	"It is too much to not say ""I do"" and actually mean ""I do."""
813.0	818.0	Some say, coming out of the closet is a much too scary task.
818.0	822.923	I say, it is much more frightening living my life in darkness.
832.0	841.0	<i>Speaker 1</i>: Speaking of on the move I didn't mention where my family moved here from, my parents and my big brother moved to the United States from the country of Sri Lanka.
841.0	847.0	<i>Speaker 1</i>: Have people heard of Sri Lanka? Ok, it's always a mixed bag when I ask that question in groups of people.
847.0	862.0	<i>Speaker 1</i>: My people are Tamil. Uh, we've lived in this country my family's lived in this country for decades now, a lot of Tamil people left Sri Lanka in the 80s, 90s, early 2000s due to the war that was going on there.
862.0	870.0	<i>Speaker 1</i>: This is a poem that I wrote last year talking about some of the history and some of the current issues going on there.
870.0	877.0	<i>Speaker 1</i>: Uh, it's called how to enjoy your vacation to a country that says it won the war.
877.0	883.0	<i>Speaker 1</i>: While planning your journey, accept that ethics are not included in the price of your ticket.
883.0	888.0	<i>Speaker 1</i>: Tell yourself your currency is helping the country.
888.0	892.0	<i>Speaker 1</i>: Do not question government control of the tourism industry.
892.0	898.0	<i>Speaker 1</i>: When researching your destination, skip the sections on families in camps.
898.0	902.0	<i>Speaker 1</i>: Book a tour, even if the army will not give them back their land.
902.0	908.0	<i>Speaker 1</i>: Never ask why killing fields have been converted into resorts run by the military.
908.0	914.0	<i>Speaker 1</i>: Learn the dominant language, which translates 'war criminals' into 'heroes'.
914.0	919.0	<i>Speaker 1</i>: Make eye contact with soldiers and police in the northeast.
919.0	930.0	<i>Speaker 1</i>: Inhale island steam from export quality tea. Exhale, torture, sexual violence, and surveillance as ongoing strategies.
930.0	941.0	<i>Speaker 1</i>: Speak freely in public in your accent of opportunity. When talking about 'the people‘, identify them all as 'Sri Lankans'.
941.0	948.0	<i>Speaker 1</i>: Do not stare too long at the survivors of genocide. Do not use that word at all.
948.0	956.0	<i>Speaker 1</i>: Gaze into the sea that greets occupied Tamil homeland, and name it paradise.
956.0	963.0	<i>Speaker 1</i>: Collect souvenirs celebrating elephants, so your friends envision beauty, not mass atrocities.
963.0	970.0	<i>Speaker 1</i>: Define 'tourist' as 'none of this involves me'. Take photos of every sunset.
970.0	975.929	<i>Speaker 1</i>: Always have your passport handy. Keep your conscience secure, in the hotel, safe.
984.0	993.0	<i>Dia Bui</i>: I'm gonna ask if we can give Gary another praise around and keep that energy up. Whoo! [[Applause]]
993.0	1001.0	<i>Dia Bui</i>: Uh, [[Applause]] So, on the move and you're here on the national mall and I recognize that it's a bit warm and we're outdoors
1001.0	1005.0	<i>Dia Bui</i>: and you probably had heard a slew of different topics
1005.0	1009.0	<i>Dia Bui</i>: and you're hitting this one and it sounds like 'How does it make sense?'
1009.0	1013.0	<i>Dia Bui</i>: So, I wanna share with you all in terms of my queerness and my journey in being queer
1013.0	1015.0	<i>Dia Bui</i>: It has everything to do with being on the move.
1015.0	1018.0	<i>Dia Bui</i>: It has everything to do with having to survive,
1018.0	1021.0	<i>Dia Bui</i>: or making decisions that require you to move one place to the other
1021.0	1023.0	<i>Dia Bui</i>: when sometimes home feels so far away,
1023.0	1026.0	<i>Dia Bui</i>: or when it is the closest, it still doesn't feel like home,
1026.0	1032.0	<i>Dia Bui</i>: because home is constantly a wonder of if is there safety?
1032.0	1038.0	<i>Dia Bui</i>: Is there acceptance? Is there tolerance? Is there a way for anyone to embrace me?
1038.0	1040.0	<i>Dia Bui</i>: and is in a way to love
1040.0	1045.0	<i>Dia Bui</i>: And so, opening up with love, I want to share with you something that really made me think more deeply today.
1045.0	1050.0	<i>Dia Bui</i>: Some of y'all might have heard this event happening, which is that Jay-Z dropped a new album.
1050.0	1052.0	<i>Dia Bui</i>: Y'all heard that? yes, you did, yes. I'm gonna bring it up, yes.
1052.0	1057.0	<i>Dia Bui</i>: Real quickly, I just wanna share that on one of his tracks, he featured his mother on the track
1057.0	1060.0	<i>Dia Bui</i>: And I want to share this with you before I op--uh-- before I do my second poem,
1060.0	1064.0	<i>Dia Bui</i>: which is called 'Survival', and so, in this song,
1064.0	1067.0	<i>Dia Bui</i>: that they had collaborated together.
1067.0	1070.0	<i>Dia Bui</i>: it was admission of her sexuality, of her queerness
1070.0	1074.0	<i>Dia Bui</i>: his line goes 'Momma had four kids but she's a lesbian,
1074.0	1076.0	<i>Dia Bui</i>: had to pretend so long that she's a thespian
1076.0	1078.0	<i>Dia Bui</i>: had to hide in the closet so she medicate
1078.0	1081.0	<i>Dia Bui</i>: society shame and the pain was too much to take
1081.0	1083.0	<i>Dia Bui</i>: cried tears of joy when you fell in love
1083.0	1085.0	<i>Dia Bui</i>: don't matter to me if it's him or her'
1085.0	1088.0	<i>Dia Bui</i>: and in the track, this is her poem
1088.0	1092.0	<i>Dia Bui</i>: 'Living in the shadow can you imagine what kind of life it is to live
1092.0	1097.0	<i>Dia Bui</i>: in the shadows, people see you as happy and free bu-because that's what you want them to see.
1097.0	1100.0	<i>Dia Bui</i>: The world is changing and they say it's time to be free
1100.0	1102.0	<i>Dia Bui</i>: but you live with fear of just being me
1102.0	1104.0	<i>Dia Bui</i>: living in the shadow feels like a safe place to be
1104.0	1105.0	<i>Dia Bui</i>: no harm for them, no harm for me
1105.0	1108.0	<i>Dia Bui</i>: but life is short, and it's time to be free
1108.0	1110.0	<i>Dia Bui</i>: love who you love because life isn't guaranteed'
1110.0	1113.0	<i>Dia Bui</i>: so in this next poem, I'd like to share with you
1113.0	1116.0	<i>Dia Bui</i>: is about my experience living in DC as a queer woman of colour,
1116.0	1119.24	<i>Dia Bui</i>: and trying to survive every day as a queer woman of colour walking these streets.
1123.0	1129.0	<i>Dia Bui</i>: On some days, I love to meet new people in random places
1129.0	1133.0	in this city, walking can be a mode of communication
1133.0	1136.0	but for a queer woman of color, every step is like morse code
1136.0	1138.0	anything can be seen as sending signals
1138.0	1141.0	there are just some places my body prefers to keep quiet
1141.0	1145.0	prefers to look ahead, prefers that no one looks, speaks, or even breathe
1145.0	1148.0	at me, my head sideways, tilted at a slight angle because
1148.0	1151.0	most days, walking queer can mean violence
1151.0	1155.0	it means that at any given moment, any given space
1155.0	1157.0	cis men of all shapes and sizes will come at me
1157.0	1160.0	and my girlfriend sideways and at all directions
1160.0	1163.0	they'll catcall my partner before ever knowing her first name
1163.0	1165.0	and when she speaks up for herself
1165.0	1168.0	call these men out on unwanted remarks as their tongue coils
1168.0	1171.0	like the barrel of a gun, they'll fire rounds of their insecurity
1171.0	1175.0	like 'Damn it's a compliment. You can't take a compliment?'
1175.0	1178.0	and continue to berate her for talking back
1178.0	1181.0	it's triggering, it's psychological, emotional, and even physical
1181.0	1185.0	warfare, like when a white man in khaki shorts and boat shoes
1185.0	1188.0	on U street dares to stick a piece of paper in my partner's top
1188.0	1192.0	and says 'it's just flirting' my fist curls up
1192.0	1195.0	I feel a burning anger like the only resolution is to fight
1195.0	1198.0	violence with violence. my body can't contain itself
1198.0	1201.0	from being harassed, then witnessing assault of any kind
1201.0	1204.0	I know, I know
1204.0	1208.0	I should be giving him bell hooks instead of my left ones
1208.0	1211.0	but not even [[Applause]] Thank you
1211.0	1214.0	I should be giving him bell hooks instead of my left ones
1214.0	1217.0	because most days, we are violated on the streets
1217.0	1222.0	Not even sidewalks are wide enough for safe spaces
1222.0	1226.0	No prayer that I can stomach to keep her safe from the onslaught of gaze
1226.0	1229.0	the straight whistles flying freely from misogynistic
1229.0	1233.0	lips, and the hissing threats of rape or sounds that send chills down my spine
1233.0	1238.0	and I constantly agonize, over not having more of a backbone
1238.0	1240.0	to withstand the heaviness of this violence
1240.0	1243.0	So, I wait to get home
1243.0	1246.0	I hurry into the bed that we share, hold her under the covers
1246.0	1251.0	I tell her 'I love you' as prayers still lift us into sunrises
1251.0	1253.0	it's the only way I know how to keep carrying ourselves
1253.0	1257.11	through the violence, that while the mainstream rejoices over sex-same marriages
1260.0	1265.0	<i>Speaker 1</i>: Same-sex marriages, all we are really trying to do is survive walks around our neighborhoods
1265.0	1273.0	[[Cheering]]
1273.0	1276.0	<i>Speaker 2</i>: Hello
1276.0	1279.0	[SILENCE]
1279.0	1284.0	<i>Speaker 2</i>: So I have a series of poetry entitled 'My American Father'.
1284.0	1288.0	<i>Speaker 2</i>: There's three parts to it I'm going to do the first part here.
1288.0	1295.0	<i>Speaker 2</i>: And I always write a new part when I'm in a different part in my life, in my relationship with my father has evolved
1295.0	1301.0	<i>Speaker 2</i>: So, this first part I wrote in 2009
1301.0	1307.0	<i>Speaker 2</i>: And it was still when I was still trying to figure out the language of what this tension was between me and my father.
1307.0	1311.0	<i>Speaker 2</i>: And I have a women's studies degree, a BA and a Masters
1311.0	1314.0	<i>Speaker 2</i>: And so women's studies really helped me to formulate the language
1314.0	1316.0	<i>Speaker 2</i>: In order for me to start healing
1316.0	1320.0	<i>Speaker 2</i>: and kind of reassemble this relationship with my father.
1320.0	1322.0	[SILENCE]
1322.0	1326.0	<i>Speaker 2</i>: I've swallowed so much pride that the confines of my stomach
1326.0	1330.0	<i>Speaker 2</i>: only grumble wasted dignity and the word 'daddy'
1330.0	1333.0	<i>Speaker 2</i>: in between desperate attempts of regurgitation.
1333.0	1337.0	<i>Speaker 2</i>: This poem stands juxtaposed with my critical tears.
1337.0	1339.0	<i>Speaker 2</i>: An [[??]] critical condition,
1339.0	1343.0	<i>Speaker 2</i>: too critical for movement except for when immigrated fathers don't feel good enough for Americanized children
1343.0	1348.0	<i>Speaker 2</i>: and when Americanized children don't feel food enough for immigrated fathers.
1348.0	1356.0	<i>Speaker 2</i>: And I wonder, daddy, if someone would of told you it was gonna be this hard, would you of stayed?
1356.0	1358.0	<i>Speaker 2</i>: Because you've aged drastically,
1358.0	1362.0	<i>Speaker 2</i>: and the permament creases on your forehead only show timelines of your struggle
1362.0	1366.0	<i>Speaker 2</i>: you work your ass to own up to an American dollar but you've been slipping,
1366.0	1370.0	<i>Speaker 2</i>: as each dollar went to us first, first-place should always feel rewarding
1370.0	1373.0	<i>Speaker 2</i>: but as first generation children I would of took second, or third,
1373.0	1376.0	<i>Speaker 2</i>: or hell maybe even none at all and daddy,
1376.0	1384.0	<i>Speaker 2</i>: amongst America, branding inadequate confidence into your hard work you forgot to tell me you loved me first.
1384.0	1388.0	<i>Speaker 2</i>: Amongst American standards, stapling your immigrant lips shut with deferred dreams
1388.0	1392.0	<i>Speaker 2</i>: you forgot to teach me the tounges of our ancestors and I'm left exposed
1392.0	1395.0	<i>Speaker 2</i>: with red and white stripes down my wrist a blue heart
1395.0	1399.0	<i>Speaker 2</i>: and eyes, full of shooting star tears because my struggle, daddy,
1399.0	1401.0	<i>Speaker 2</i>: has nothing to do with my golden skin,
1401.0	1405.0	<i>Speaker 2</i>: has nothing to do with a third world bending their backs to reach first
1405.0	1411.0	<i>Speaker 2</i>: how could you tell me that I'm not so different from you when I was born birthmarked with privledge and you,
1411.0	1414.0	<i>Speaker 2</i>: born nothing but a brown man, born nothing but a yellow man
1414.0	1419.0	<i>Speaker 2</i>: but these days you turn nothing but all black a shadow, daddy,
1419.0	1423.0	<i>Speaker 2</i>: I would of stopped you if it meant you being an American first before my father.
1423.0	1429.0	<i>Speaker 2</i>: I would of never accepted the big houses and fancy cars if it meant you hiding behind them,
1429.0	1433.0	<i>Speaker 2</i>: if it meant living in the same house with just a floating body with no substance, daddy,
1433.0	1439.0	<i>Speaker 2</i>: you didn't have to throw your bottle of dreams into the ocean in hopes that it would float onto American soil.
1439.0	1444.0	<i>Speaker 2</i>: Because now, our conversations consist of me spitting standards onto your beliefs
1444.0	1450.0	<i>Speaker 2</i>: and piercing your intelligence with 'you don't understand' before I ever even gave you the chance to speak.
1450.0	1453.0	<i>Speaker 2</i>: I'm sorry I was the white man before your child.
1453.0	1457.0	<i>Speaker 2</i>: I'm sorry I was another staple on your lips in a conversation too heavy to speak
1457.0	1462.0	<i>Speaker 2</i>: I want to say more to you than just bullshit about student loans and Sunday afternoon football games
1462.0	1466.0	<i>Speaker 2</i>: I want to tell you about all the times my heart has been broken and how it could of been prevented
1466.0	1472.0	<i>Speaker 2</i>: if I had just stayed daddy's number one so daddy, I'm here to take back my title.
1472.0	1476.0	<i>Speaker 2</i>: I'm here to build love poems down your spine to help you stand taller as my father.
1476.0	1481.0	<i>Speaker 2</i>: I'm putting on my chinelas and racing accross country hitting every flagpole in this nation
1481.0	1485.0	<i>Speaker 2</i>: replacing the American flag with your picture lets show 'em daddy.
1485.0	1488.02	<i>Speaker 2</i>: Lets show 'em what its like to really dream.
1497.0	1501.0	<i>Speaker 1</i>: Have people heard of 'Found Poetry' before, or 'Found Poems?'
1501.0	1504.0	<i>Speaker 1</i>: So, Found Poems can come in very different shapes and sizes.
1504.0	1508.0	<i>Speaker 1</i>: One way to do found poems is just do something like pick up a book,
1508.0	1511.0	<i>Speaker 1</i>: that you have, or a newspaper and look through, and just
1511.0	1515.0	<i>Speaker 1</i>: take phrases or just sentences or just words that you wanna use
1515.0	1518.0	<i>Speaker 1</i>: and craft a poem out of that. You can also take entire pieces
1518.0	1521.0	<i>Speaker 1</i>: of text and play with them. and turn those into found poems
1521.0	1523.0	<i>Speaker 1</i>: So this is a found poem that I wrote
1523.0	1525.0	<i>Speaker 1</i>: or rather, found,
1525.0	1528.0	<i>Speaker 1</i>: On Earth Day this year, I was visiting family,
1528.0	1532.0	<i>Speaker 1</i>: and we were at the Bruce Museum in Greenwich, Connecticut,
1532.0	1536.0	<i>Speaker 1</i>: and I was reading an exhibit on sedimentary minerals
1536.0	1541.0	<i>Speaker 1</i>: and rocks. and learning lots of things. And I found myself reading one of the
1541.0	1546.0	<i>Speaker 1</i>: curator's signs explaining some of the principles of sedimentary minerals and rocks,
1546.0	1552.0	<i>Speaker 1</i>: and I thought, 'You know, I feel like this paragraph would work if I just pulled out one phrase
1552.0	1555.0	<i>Speaker 1</i>: and put another phrase in its place.
1555.0	1558.0	<i>Speaker 1</i>: so, what I've done here, is taken any instance of the phrase
1558.0	1561.0	<i>Speaker 1</i>: 'sedimentary minerals and rocks'
1561.0	1563.0	<i>Speaker 1</i>: And changed it to
1563.0	1565.0	<i>Speaker 1</i>: 'People of the Global Majority'
1565.0	1568.0	<i>Speaker 1</i>: which is another term for People of Color
1568.0	1572.0	<i>Speaker 1</i>: People of the Global Majority
1572.0	1578.0	<i>Speaker 1</i>: are extremely varied, differing wildly in texture, colour, and composition
1578.0	1583.0	<i>Speaker 1</i>: In total, these people cover about three-quarters of the Earth's surface
1583.0	1591.0	<i>Speaker 1</i>: Nearly all are made of materials that have been moved from a place of origin
1591.0	1592.0	<i>Speaker 1</i>: to a new place of deposition
1592.0	1595.0	<i>Speaker 1</i>: The distance moved maybe a few feet
1595.0	1597.0	<i>Speaker 1</i>: or thousands of miles
1597.0	1602.0	<i>Speaker 1</i>: Most People of the Global Majority form in layers --
1602.0	1605.0	<i>Speaker 1</i>: Or strata -- Many contain fossils
1605.0	1616.0	"[[Applause]] 
[SILENCE]"
1616.0	1620.0	<i>Speaker 2</i>: I'm still lost, I don't have a found poem.
1620.0	1622.0	<i>Speaker 2</i>: I brought up a couple things before my last poem, uh, for today
1622.0	1629.0	<i>Speaker 2</i>: Uh, first of all, once again my name is  Día Bùi. I lived in DC for seven years, just moved to New York
1629.0	1634.0	"<i>Speaker 2</i>: I joined an agency called the ""The Soze Agency,"" one of our really proud accomplishments"
1634.0	1640.0	<i>Speaker 2</i>: is partnering with four-dot-US to put out immigrant heritage month, and so if y'all didn't know, this is the last day
1640.0	1643.0	"<i>Speaker 2</i>: of Immigrant Heritage Month, I'm wearing the shirt ""I Stand with Immigrants""."
