start	end	original_text
145.0	235.0	"{speaker 1} Close, excitement builds. {speaker 2} (translation)In reality, it's less than what I thought {speaker 1} Looking for the mask, {speaker 3} Gosh that's! {speaker 2} (translation) Yes! And if not.. and no, because then maybe I present them and ""where are they"". (laughs) {speaker 1} How are you, Dan? (chatter) {speaker} I can try, I won't necessarily succeed but I. {speaker 2} (translation) That's what I was trying to ask Dan right now, when-- {speaker} What's that? Yeah, yeah, yeah. {speaker} Were you there? {speaker} No, no I had other things to do. I had alot of other things going on...So. {speaker} We heard it first like the corporation[[?]] {speaker} Yes."
235.0	236.0	{speaker} We are somewhere around.
236.0	260.0	{speaker} It was alot of fun. Actually, you know I would like to get a glass of water. {speaker} Well, I think fifty-two. {speaker} I guess a cup. Or you know what? Here. Uh. {speaker} The next one starts at twelve-thirty. So, we could probably do--I mean you can do at fifty-two. You have enough time, it's going to be eleven-thirty when you start. And twelve-thirty for the next one.
260.0	280.0	{speaker} Quiere que--She wants me to read this, do you want me to just do this right now? [[laughter]] {speaker} Hey, you want to read--why don't you? {speaker} I can read this right now. [[laughs]] Ok. And get this out of the way. {speaker} Then go ahead and start this here. They're coming.
280.0	344.897	{speaker} Welcome to the 2016 Smithsonian Folklife Festival. This year we are proud to present two exciting programs: Sounds of California and basque innovation by culture. The Smithsonian Folklife Festival is produced by the Smithsonian Center for Folklife and Cultural Heritage, and co-sponsored by the national park service. The sounds of California program is co-produced with the Alliance for California Traditional Arts, Radio Bilingue, the Smithsonian Asian/Pacific American Center, and the Smithsonian Latino Center. Presenting partners include the Aga Khan music initiative, Tumo Center for Creative Technologies, and My Armenia: a collaborative project between the people of Armenia, USAID, and the Smithsonian Institution. The program received Federal support from the Latino Initiatives Pool administrated by the Smithsonian Latino Center and the Asian/Pacific Initiative pool administered by the Smithsonian Asian/Pacific American Center. Other supporters include the Sacana Foundation and Smithsonian Grand Challenges consortia for the humanities.
352.0	371.0	"<i>Chelis Lopez</i>: (Translation) Since the national trip from the city of Washington, Radio Bilingue presents a coverage of a special collection of sounds from the state of California. A special program that forms part of the festival of Folklore of the Smithsonian of this year. This production is a collaboration with the Alliance for California Traditional Arts and the ""Center for Folklife and Cultural Heritage"" from the Smithsonian."
371.0	373.0	<i>Chelis Lopez</i>: I am Chelis Lopez, welcome.
373.0	395.0	<i>Chelis Lopez</i>: During the next hour, we will start with two impressive figures of Afghan music. Exile and destiny have brought them to find themselves in the United States; specifically in California. This year, 2016, the festival offers diverse cultures that were unified by immigration, by the movement, and the finding for belonging. Sounds of California and Basco is the two programs of this festival.
395.0	402.0	<i>Chelis Lopez</i>: I have the pleasure of having here on the table, two magnificent musicians of Afghanistan Salar Nader. Bien--Welcome!
402.0	428.0	"<i>Salar Nader</i>: Good morning. 
<i>Chelis Lopez</i>: Good morning. And Homayonn Sakhi. 
<i>Homayonn Sakhi</i>: Good morning. 
<i>Chelis Lopez</i>: Salar is a virtuous of a percussion instrumental called tabla and he is also composer. He was born in Germany and currently resides in San Fransico. Homayonn was born in Kabul, the capital of Afghanistan. And is a teacher of Rubab, the national instrument of Afghanistan. Both of them know not only their instruments, they know how to make them converse in unison."
428.0	439.0	<i>Chelis Lopez</i>: Successfully perfoming an amazing mix of the folkore of Afghanistan, with classical sounds of the North of India, and, as we heard at the concert yesterday, also the sounds of California and the United States are present.
439.0	450.0	<i>Chelis Lopez</i>: Homayonn immigrated to Pakistan and then arrived to Fremont, California, where - for sure - is the biggest Afghan population of all United States. It is, for me, a pleasure to interview them. Welcome!
450.0	439.0	<i>Speaker 1</i>: (English) So welcome to all of you to Radio Bilingue in Linea Abierta.
439.0	468.0	<i>Chelis Lopez</i>: (Translated from Spanish) I understand that both of you are exiles, fled due to the war, suffered the displacement. I'd like for you to talk a bit, to start, of that part of the story.
468.0	565.137	<i>Speaker 1</i>: So, we understand that you have arrived here in part as a result of the war in Afghanistan and the wars there. And the question that Chelis poses us: Can you, maybe, talk a little bit about that experience and that story that brought you to the United States?
567.0	574.0	{Homayonn Sakhi} Uh because was war regular war and that's why I went to, we went to [[?]].
574.0	576.0	"""Speaker 1"") [[?]]"
576.0	581.0	{Homayonn Sakhi} And I was [[?]] til 2001. And we came. Yes, 2001.
581.0	586.0	(Speaker 1) A si que Homayonn Sakhi salio de Afganistan en ugh mil nuevecientos... ninety-one?
586.0	588.0	{Sakhi} Ninety-two.
588.0	596.0	{Speaker 1} Mil nueve cientos noventa y dos. Y estuvo en Peshawar, en Pakistan hasta llegar a EEUU en el... would it be 2000?
596.0	597.0	(Sakhi) 2001.
597.0	599.0	{Speaker 1} Yeah. Yeah, 2001.
599.0	610.0	{Chelis} Muy bien. Ahora, los dos viven en California? Me gustaria saber como se conocieron, si se conocieron en California? Y como deciden-eh ser musicos? Hacer esta maravilla musical que escuchamos ayer.
610.0	622.0	{Speaker 1} And now you both live in California. Chelis is very interested in knowing how you both meet and how you came together to make this beautiful ugh marvelous music.
622.0	624.0	{Salar Nader} Easy answer. Is destiny.
624.0	627.0	{Speaker 1} (laughs) Su contestacion es destino.
627.0	630.0	{Nader} Exactly (laughs).
630.0	632.0	{Speaker 1} Exactamente (laughs).
632.0	638.0	{Nader} Actually when he moved to [[Freemon?]], he established a music school. School for [[?]].
638.0	643.0	(Speaker 1} El establecio un escuela de musica cuando llego a California.
643.0	653.0	{Chelis} Si. Bueno ya que mencionas, antes que hablemos aparte de la escuela musical. Yo se que vienes de una familia de musicos. Eh, esto influyo en ti para convertirte en el musico que eres hoy?
653.0	657.0	{Speaker 1} So, you come from a musical family, Homayonn, is that correct? And was that the ugh what the--
657.0	663.0	{Homayonn Sakhi} Exactly yes. My father is also[[?]]...my teacher.
663.0	686.0	{Speaker 1} Su papa tambien su maestro. {Sakhi}
686.0	697.0	<i>Speaker 1</i>: So, uh before you got to California you heard the [?]
697.0	699.0	<i>Speaker 1</i>: Sorry you're right I do this all the time.
699.0	700.0	laughs
700.0	701.0	<i>Speaker 1</i>: Sorry
701.0	710.0	<i>Speaker 1</i>: When you got to California, sorry I'll get this right eventually, when you got to California was there Afghanistan music in California?
710.0	712.0	<i>Speaker 2</i>: Actually, yes.
712.0	839.0	<i>Speaker 2</i>: There's a lot of Afghani people from like and and I think 40,000 yea And, also my friends they were there. And that's why. And the weather. [spanish]. It was a it was a very nice climate, but I should add to that because there are many vocalists, composers, singers, songwriters who fled in the late seventies and ended up in Fremont, California or New York or Virginia. So it was kind of a reconnection of sorts with with different artists. And that's kinda how I grew up playing in in I grew up playing in house parties, Afghan house parities. Like I was 5, 6, 7 years old and that was my first experience with Afghan music because there was no like international festival presenting Afghan traditional music and that's where I got my feet wet initially. And that's actually how [[??]] and I first met you know the [[??]] style. [spanish]
839.0	905.0	Can you speak about the [[??]] a little bit. And she understands there might be two pieces to this [[??]] fill people in a bit. Sure. So the tabla is a principle accompanying instrument of Afghan music, Indian music, Pakistani music and the tabla has its own language so every syllable that's played, every stroke that's played on the tabla, has a corresponding note. So on my left hand, you have and on the right hand you have So together, combined. Then you have compositions like fixed compositions, compositions we practiced, compositions that my ustad my [[??]] gave to me. So the style of [[??]] I learned was from Panjab Panjab School of Tabla which is also prevalent in Afghanistan. Ustad Hashem and his whole family also follow Punjab style. So it's really interesting, this fusion of styles of tabla.
905.0	955.0	[Spanish]
955.0	1022.0	One more thing I would like to add to that is that to play with [[??]] it's very special because you have to listen to a lot of [[??]] and [[??]] music is very very diverse; many styles, so many styles. And [[??]] plays all the styles. Like any province, he can just go all night for you. Like from one city to the next city to the next city, right? [laughter] [spanish]
1022.0	1322.0	"Yea so can you tell us a little bit about the [[??]], which is known as the national instrument of Afghanistan. It is national instrument. [mumbling] Mhm yes, yes [[??]] yes, cierto. Can you tell us a little bit about the instrument, how it's played or how it's put together, what it looks like. So people on the radio might be able to imagine. Ok uh 
<i>unknown</i>: [[Afghani]] {SPEAKER name= ""Homayonn Sakhi""} The rabab is made out of mulberry tree branch or root [[language?]] And it's 3 pieces of wood. So you have the body, the neck, and the chest. [spanish] It's like a fred board. [spanish] And also skin instrument, skin is the reason goat skin the goat skin. [spanish] And also have 3 main string and 2 [[??]], and 15 [[??]] strings. Tiene doce 2, 3, and 15. 3 main string? Si, [[??]]. 2 [[??]] we call [[??]] like king strings. [spanish] And 15 [[??]] strings. [spanish] {SPEAKER name= Speaker Unknown} Ah la musica. The music from Afghanistan is specifically what you do two instruments together, or is this something you you have really elevated to your style. {SPEAKER name= Homayonn Sakhi} Actually we a lot of different we have mahali, we call [[??]] and that's like 4 people that are playing together. Mahali is the name of the group. Mahali is the name of the style. So Mahal like for the people music for the people. And that's usually 4 piece ensemble. [Spanish] And also we have a different instrument like like tambor, [[??]], [[??]], [[??]], this is [[??]]. [Spanish] [[??]] which literally means underarm drum. [Spanish] [Spanish] This might be kind of a silly question, but do you have to play sitting down? So yea traditionally these instruments are played, most comfortable sitting down. Like [[??]] has made a robab that he can play standing up. But, thats [[??]]. That's [[??]]. [Laughter] [Spanish] [Laughter] Actually because because I start I was 10 years old, but that time people they said like you know what, this is like this is not for like young people this instrument. But this instrument is for like you know for older people. And that's why I said like you know what I have to play for young generation. [Spanish]"
1322.0	1406.5	"And OK and also, I have like I have like right now I have more than like 16 students. They are all young. They are just like 15, 14, 18, 16. 
<i>Speaker 1</i>: 16 {SPEAKER name=Homayonn Sakhi} more than 16 years. More than 16, yea. [spanish] [spanish] Ok, in short, you mentioned how there is sometime perception of age difference. What were you doing, are you doing anything special to involve young people in this music? For example, do you ever put any English words or any any other musical influences into your music to attract young to appeal to young people? [Afghani] Actually"
1408.0	1422.0	Some songs like like new songs I was playing that time. Eh that was like people they're saying like. this was not coming like this is people was not playing on their [[bob?]]. And that I was playing that songs for young people.
1422.0	1424.0	{Speaker 2} (Affirmation) Ah.
1424.0	1429.0	"(Hamoyonn} And that's why like the young generation, they said, like, ""you know what, we have to play it well."""
1429.0	1431.0	(laughing)
1431.0	1447.0	<i>Speaker 2</i>: *speaking Spanish*
1447.0	1457.0	(speaker 1) Yeah, yes I was play like Gypsy king and I was like oh my god this is coming out of [[?]]
1457.0	1472.0	(speaker 2) *speaking Spanish*
1472.0	1476.0	(speaker 3) *women speaking Spanish*
1476.0	1481.0	(speaker 2) And that's what we heard last night in the concert [[??]]
1481.0	1531.0	(speaker 3) *women speaking Spanish* [00:25;06] (speaker 2) So uh we're in this program in the Folklight Festival this year; sounds of California and so the question the basic question is you've collaborated [[?]] quartet for example a very successful collaboration, and in the ambience of California, have you worked into; how have you embraced the sounds of California you hear around you in your music at all? Have you involved that in you music?
1531.0	1537.0	<i>Speaker 1</i>: *inaudible sounds*
1537.0	1544.0	<i>Speaker 2</i>: Ok alright i'm going to try to answer this; lots of pressure on me right now. [Both Laugh]
1544.0	1545.0	<i>Speaker 1</i>: *speaking Spanish*
1545.0	1557.0	<i>Speaker 2</i>: so uh yes California has had an influence on our music, um we play a song called Hotel California.
1557.0	1560.0	<i>Speaker 1</i>: *speaking Spanish*
1560.0	1562.0	<i>Speaker 2</i>: actually it sounds amazing on the [[?]] really
1562.0	1571.0	<i>Speaker 1</i>: *speaking Spanish*
1571.0	1573.0	"<i>Speaker 2</i>: *interrupts* but... 
<i>Speaker 1</i>: *speaking Spanish*"
1573.0	1599.0	<i>Speaker 2</i>: I should say all jokes apart that what's really important although we're living in California and we're embracing and assimilating is we're hanging on to our roots, and our culture. California is gonna benefit from having [[Robov]] rather than the [[Robov]] player start playing all California tunes I think.
1599.0	1616.0	<i>Speaker 1</i>: *speaking Spanish*
1616.0	1629.0	"<i>Speaker 1</i>: so the future will have a.. 
<i>Speaker 2</i>: its a great time, great time to be in California you have a morning [[?]] there you know, its a all, there's thousands of guitar players, there should be more people taking after [[Robov]] I think."
1629.0	1642.0	<i>Speaker 1</i>: *speaking Spanish*
1642.0	1661.0	*woman speaking Spanish*
1661.0	1665.0	<i>Speaker 1</i>: *speaking Spanish*
1665.0	1669.0	"*woman speaking Spanish* 
<i>Speaker 1</i>: *speaking Spanish*"
1669.0	1678.0	<i>Speaker 2</i>: so in the context of California, are there any places you ended up playing that you never expected to play in your entire life?
1678.0	1681.0	[SILENCE]
1681.0	1688.0	<i>Speaker 2</i>: contexts, events, community settings, anything?
1688.0	1700.0	<i>Speaker 1</i>: (laughs) interesting actually for me everywhere is interesting [[?]] I'm playing like you know, because your playing like somewhere that is new you know its interesting
1700.0	1710.0	<i>Speaker 3</i>: *speaking Spanish*
1710.0	1720.0	<i>Speaker 2</i>: um but if the question is what's our most interesting night in California or interesting venue to play in California
1720.0	1725.0	*woman speaking Spanish*
1725.0	1730.0	<i>Speaker 2</i>: yeah taking the Afghanistan music to some interesting setting
1730.0	1773.0	<i>Speaker 3</i>: well okay I'm just going to use yesterday as an example um, we have a brand new audience like [[?]] said they've never heard this music before, they've never seen the instruments before, or rarely. and we have to, we have 60 minutes, or 45 minutes or 25 minutes to engage the audience and hope that they walk away feeling better and more positive. And um the language that we speak might be completely foreign but the sounds, rhythms, melodies are universal and that's what we're basing everything off of, and um I think and I hope we've had pretty positive results.
1773.0	1800.0	<i>Speaker 1</i>: *speaking Spanish*
1800.0	1809.0	*woman speaking Spanish*
1809.0	1815.0	<i>Speaker 2</i>: so now there on the radio [[??]] be playing excerpts from last nights concert; thats what we're doing right now.
1815.0	1818.0	[[LAUGHTER]]
1818.0	1819.0	<i>Speaker 2</i>: in this space
1819.0	1825.0	<i>Speaker 1</i>: I hope people be like it *speaks Spanish*
1825.0	1855.0	*woman speaking Spanish*
1855.0	1872.0	<i>Speaker 2</i>: so yesterday was an interesting combination with a bass music, accordion with the tambourines and all that and she was fascinated, she know a lot of the people we're fascinated, but how did you feel about that? how? are there words that could describe what you felt in that experience?
1872.0	1890.0	<i>Speaker 3</i>: *speaking Spanish*
1890.0	1907.0	<i>Speaker 4</i>: when I play with any new artist or new collaboration the initial step we take is uh, a conversation, always positive, and um and we feel good about meeting each other and sharing a new dialogue.
1907.0	1920.0	<i>Speaker 3</i>: *speaking Spanish*
1920.0	1929.0	<i>Speaker 1</i>: last night was without practice without anything, just came on stage that's it.
1929.0	1936.0	<i>Speaker 3</i>: *speaking Spanish*
1936.0	1939.0	*woman speaking Spanish*
1939.0	1943.0	<i>Speaker 2</i>: it sounds like you have rehearse all of your lives [[LAUGHTER]]
1943.0	1954.0	*woman speaking Spanish*
1954.0	1965.0	<i>Speaker 2</i>: and there was singing in the concert last night as well for example the mask singer, and do you have any idea what she was singing about?
1965.0	1969.0	<i>Speaker 1</i>: actually no, no [[LAUGHTER]]
1969.0	1972.0	<i>Speaker 3</i>: *speaking Spanish* [[LAGHTER]]
1972.0	1983.0	*woman speaking Spanish*
1983.0	1984.0	<i>Speaker 3</i>: *speaking Spanish*
1984.0	1988.0	*woman speaking Spanish*
1988.0	1997.0	<i>Speaker 2</i>: [[LAUGHTER]] so she knows what the bass singer sang but she had no idea what you sang, that's a big secret [[LAUGHTER]]
1997.0	1998.0	<i>Speaker 3</i>: *speaking Spanish*
1998.0	2004.0	*woman speaking Spanish*
2004.0	2008.0	<i>Speaker 4</i>: if you tell us what she was saying we'll tell you what we we're saying [[LAUGHTER]]
2008.0	2009.0	*woman- I will [[LAUGHTER]]
2009.0	2022.0	<i>Speaker 2</i>: so she wants to know what was actually coming together there on stage
2022.0	2025.0	<i>Speaker 1</i>: oh uh the song was uh love song
2025.0	2026.0	*woman-love song*
2026.0	2029.0	<i>Speaker 3</i>: *speaking Spanish*
2029.0	2040.0	<i>Speaker 1</i>: it call lady lady john? *speaks Spanish*
2040.0	2054.0	<i>Speaker 4</i>: so ill take one line at a time so lady lady lady john [[???]] name of a woman and who ever composed it diffidently composed it for  [[??]]
2054.0	2068.0	<i>Speaker 3</i>: *speaking Spanish*
2068.0	2073.0	<i>Speaker 4</i>: and then uh that's the first line, the second line
2073.0	2078.0	"<i>Speaker 3</i>: *speaks Spanish* 
<i>Speaker 4</i>: you're killing me 
<i>Speaker 3</i>: *speaking Spanish*"
2078.0	2089.0	<i>Speaker 4</i>: killing me [[??]] is like your wedding for like, i hope to see you waiting, its longing and waiting for lady john.
2089.0	2095.0	<i>Speaker 3</i>: *speaking Spanish*
2095.0	2097.0	<i>Speaker 2</i>: like sending her text messages and she's not responding [[LAUGHTER]]
2097.0	2106.0	<i>Speaker 3</i>: *speaking Spanish*
2106.0	2124.0	*woman speaking Spanish*
2124.0	2126.0	<i>Speaker 1</i>: *speaking Spanish*
2126.0	2130.0	*woman speaking Spanish*
2130.0	2142.0	<i>Speaker 2</i>: so so the song, the bass song spoke about the parents sent their daughter to study to be a nun basically, a sister you know of the church and that she came back
2142.0	2144.0	<i>Speaker 3</i>: *speaking Spanish*
2144.0	2151.0	<i>Speaker 4</i>: and she came back and got married and had children the whole business
2151.0	2154.0	<i>Speaker 1</i>: that's awesome [[LAUGHTER]]
2154.0	2164.0	*woman speaking Spanish*
2164.0	2166.0	<i>Speaker 2</i>: [[LAUGHTER]] but she did remember what she had sung
2166.0	2175.0	*woman speaking Spanish*
2175.0	2185.0	<i>Speaker 2</i>: the second song she couldn't remember what she sung because she was so nervous at the time, so that's all that's all.
2185.0	2196.0	*woman speaking Spanish*
2196.0	2217.62	<i>Speaker 2</i>: so if any body has a question for our invited artists here [[??]] now from California, uh Afghanistan background musicians both of them this is your chance to ask questions
2223.0	2240.0	<i>Speaker 1</i>: When you collaborated with the Kronos Quartet, did you introduce new instrumentation to their oeuvre? To their repertoire? Did you introduce, for instance, the Afghan instruments?
2240.0	2279.0	"<i>Homayoun Sakhi</i>: Yes, actually Kronos Quartet actually David-he called me. He called me one day. He said like, ""You're from Afghanistan, and you're playing the instrument Rubab."" I said, like, ""yes,"" and he said, like, ""Can you compose for Kronos Quartet?"" I said, like, ""Of course. Why not?"" And that time I was just -- this is like the sound in, you know, throughout [[Avajan??]]--"
2279.0	2281.0	<i>Speaker 3</i>: Endorsed? Sponsored?
2281.0	2286.0	<i>Homayoun Sakhi</i>: Sponsored, but yeah, and after that I composed for Kronos Quartet.
2286.0	2298.0	<i>Speaker 4</i>: [Speaking Spanish] Entonces la pregunta era, si, en la colaboración con el cuarteto de cuerdas de Kronos, si habían introducido los instrumentos de Afghanistan et cetera, et cetera y dice Homayoun que (Then the question was, if in the collaboration with the Kronos string quartet, if they had introduced the instruments of Afghanistan et cetera, et cetera and Homayoun says that)
2298.0	2305.0	<i>Speaker 4</i>: [Speaking Spanish] Le llamó a David, que es uno de los principales del cuarteto Kronos, y pregunto si tocaba el Rubab. Decía que sí. (He called David, who is one of the leads of the Kronos quartet, and asked if he played the Rubab. He said yes.)
2305.0	2313.0	<i>Speaker 4</i>: [Speaking Spanish] Entonces resultó que compuso música para tocar ellos con el Kronos Cuartet. (Then it turned out that he composed music to play with the Kronos Quartet.)
2313.0	2318.0	<i>Speaker 2</i>: And also the name of the compose is Rangin Kaman, called Rainbow.
2318.0	2339.0	<i>Speaker 2</i>: And why I put the name Rainbow, because I choose from each religion in Afghanistan. Like the compose is new, but I choose from like North, South, from everywhere and I--together, yeah.
2339.0	2347.0	<i>Speaker 4</i>: [Speaking Spanish] Y le puso un nombre que se refiere a cierto lugar en Afganistán de todos los lugares con sus propias músicas. (And he gave it a name that refers to certain places in Afghanistan of all places with their own music.)
2347.0	2350.0	"<i>Speaker 4</i>: [Speaking Spanish] Y por eso el nombre Rainbow. Se llama? (and that's why the name ""Rainbow"". Is the name?)"
2350.0	2352.0	<i>Homayoun Sakhi</i>: Rainbow [[affirmative]]
2352.0	2356.0	<i>Speaker 4</i>: [Speaking Spanish] Rainbow como Arcoíris. (Rainbow as in Rainbow [Spanish word for rainbow]) Not Rambo.
2356.0	2358.0	[Laughter] No!
2358.0	2362.0	He did save Afghanistan in Rambo 3.
2362.0	2364.0	[Laughter] ¿Alguien mas tiene alguna pregunta? (Does anyone else have a question?)
2364.0	2370.0	Any other questions? Yes?
2370.0	2385.0	Um, can you talk about things you've seen you have in common with people in California? Maybe the Mexican influence there or the people from Mexico that you feel like the cultures have in common?
2385.0	2403.0	Si pueden hablar un poquito sobre las cosas que ustedes ven que tienen en común con las personas de Mexico y la cultura de ahí? (If you could speak a little about the things that you see that are similar to the people of Mexico and the culture from there)
2403.0	2410.0	Well, I mean we all have a common interest in good food.
2410.0	2411.0	[[Laughter]]
2411.0	2415.0	Todos tenemos el interés común en buena comida. (we all have the same interest in good food)
2415.0	2417.0	We get really good avocados in California--
2417.0	2420.0	Si hay aguacates excelentes en California. (yes, there are excellent avocados in California)
2420.0	2423.0	Homayoun and I love it,
2423.0	2431.0	<i>Homayoun Sakhi</i>: and also the music, the music is very close. I mean Afghani music, because I- some melodies is very like close to.
2431.0	2437.0	[[Spanish]] Y ademas a veces la música la melodías en particular a veces se parecen bastante(And also sometimes the music, the melodies in particular, sometimes seem quite similar.)
2437.0	2445.0	<i>Homayoun Sakhi</i>: The scale they are, you are using that scale, you know, also in Afghanistan, like we are using that scale.
2445.0	2450.0	y la misma escala también que se usa también en Afganistán se usa. (and the same scale that is used, in Afghanistan is used as well.
2450.0	2454.0	Santana besame mucho
2454.0	2458.0	[[laughter]]
2458.0	2463.0	Another common interest we have outside of the music is that we all love football, soccer.
2463.0	2465.0	So there is a massive--
2465.0	2467.0	[[laughter]]
2467.0	2472.0	There is a massive soccer tournament, Afghan soccer tournament that happens every year,
2472.0	2477.0	and then it's mixed. We also have visiting players from Mexico,
2477.0	2481.0	who we actually, actually pay to play on the teams.
2481.0	2485.0	Its kind of like, yeah, [[laughter]] cause we need like some football stars
2485.0	2488.0	and Homayoun and I, we always go and attend
2488.0	2490.0	so you will find us in audience and we just love it.
2490.0	2512.0	perdon- Otra cosa en común es el futbol internacional, que se se juega mucho en California, y ellos tienen sus-- su tornamento todos los años osea su competición y llegan y ellos asisten a los juegos así que se van a los juegos ahí los van a ver ahí.(sorry- Another thing in common is international soccer, which is played a lot in California, and they have their-- their tournament every year, I mean their competition and they come And they attend the games so if you go to the games there you will see them there.)
2512.0	2515.0	<i>Homayoun Sakhi</i>: And also I love ceviche.
2515.0	2516.0	[[laughter]]
2516.0	2517.0	ceviche, ceviche, ceviche
2517.0	2520.0	Y a Homayoun le encanta el ceviche. (Homayoun loves ceviche)
2520.0	2523.0	Ceviche peruano o ceviche mexicano o--? (Peruvian ceviche, or Mexican ceviche, or--)
2523.0	2524.0	<i>Homayoun Sakhi</i>: Mexican, yeah.
2524.0	2527.0	Ah, ok, mexicano.
2527.0	2529.0	Yeah, Mexicano, ceviche mexicano. (Yeah, Mexican, Mexican ceviche)
2529.0	2552.0	[[Spanish]] Bueno vamos a seguir por supuesto abriendo el micrófono para que hagan sus preguntas, pero yo quisiera saber, ¿cual es el lo que ustedes perciben de las nuevas generaciones de la comunidad de Afganistán en California, sobre todo Freemont dijimos que es -- donde hay mas población, pero están los jóvenes conectados con la música con la tradicional de Afganistán?(Well, of course we will continue to open the microphone so that you can ask your questions, but I would like to know, what do you perceive of the new generations of the Afghan community in California, especially Freemont. We said that where there is more population, but are young people connected with the music with the traditional Afghanistan?)
2552.0	2555.0	What is your impression of young people
2555.0	2558.0	of Afghanistanic descent in California,
2558.0	2560.0	like in Freemont, for example, where you
2560.0	2563.0	you lived for a while anyway,
2563.0	2565.0	What's, what's their--
2565.0	2566.0	how do they see their music?
2566.0	2567.0	Are they coming to music?
2567.0	2571.0	Are they becoming part of the music-making and appreciation?
2571.0	2572.0	<i>Homayoun Sakhi</i>: Actually yes, you know,
2572.0	2573.0	si
2573.0	2581.0	yeah a lot now they are like trying-- they are playing tabla, rubab, and they are singing they, they are really interested.
2581.0	2591.0	si hay jóvenes tocando tabla y rubab y hay interés hay interés (yes, there are young people playing table and rubab, there is interest, there is interest)
2591.0	2592.0	That's why I have a school in there.
2592.0	2594.0	Y por eso tiene su escuela. (and that's why he has his school)
2594.0	2595.0	[[laughter]]
2595.0	2597.0	I'm teaching and people they are coming, the kids
2597.0	2602.0	enseñando a jóvenes, a niños que vienen al escuela (teaching young people, kids that come to the school)
2602.0	2603.0	See, it's--it's
2603.0	2605.0	it's a really important time that we
2605.0	2607.0	are living in right now
2607.0	2611.0	as Afghan-Americans being in California.
2611.0	2615.0	and what Homayoun is doing,
2615.0	2617.0	cause he's in the north, I'm in the south,
2617.0	2623.0	and we have completely committed ourselves 150% to keep
2623.0	2626.0	the music original, authentic,
2626.0	2630.0	so that the next Afghan generation that is born
2630.0	2633.0	here in the States has some type of
2633.0	2637.0	connection to their roots, because we cannot lose that.
2637.0	2639.0	That's the last thing we have
2639.0	2641.0	and it's very, very important,
2641.0	2644.0	so, if you are listening to this radio interview
2644.0	2648.0	and you happen to be Afghan American or not Afghan
2648.0	2651.0	and you are interested in Afghan culture,
2651.0	2653.0	look up Homayoun up north.
2653.0	2656.0	You can take vocal classes with him, you can play rubab,
2656.0	2660.0	and he is doing a massive service to the community,
2660.0	2662.0	and for the next generations
2662.0	2664.0	you know 30, 40, 50, years from now
2664.0	2667.0	we are not going to be here and we have to leave something behind.
2667.0	2686.0	Entonces una epoca muy, muy importante en la historia para la gente de origen Afghanistani en California, porque ahora ellos-- lo que estan haciendo ellos es tratar de dejar la rais, viva de la musica de la cultura de Afghanistan en Estados Unidos. (So it is an epoch, very important in the history of the people of Afghani origin in California, because now they, what they are doing, is trying to leave the root, alive of the music, of the culture of Afghanistan, in the United States)
