start	end	original_text
1034.0	1039.0	and a lot of times that causes friction in the community, because they feel, well
1039.0	1047.0	"this foreigner is coming over into my neighborhood, and making money off of me, and I can't even get a ""Good afternoon"" from them,"
1047.0	1052.0	"well they don't know how to say ""Good afternoon,"" but--it's the language barrier and the ability to"
1052.0	1056.0	interact with people on a level outside of business.
1056.0	1060.0	<i>James Early</i>: We're going to come to you shortly, not just with your questions,
1060.0	1065.0	but your comments about diaspora, your own experiences, your own backgrounds.
1065.0	1069.0	But, I want to ask each of you, starting with Ms. Kamau,
1069.0	1075.0	being out here on the National Mall, uh, having Kenya, and having China,
1075.0	1079.0	what does that mean for you? How do you feel about that?
1079.0	1081.0	<i>Gathoni Kamau</i>: Alright, thank you
1081.0	1089.0	It's great. It's really--it's a proud moment. I'm like, oh this is- because, you know, this is the Smithsonian
1089.0	1091.0	you have the best of the culture being showcased
1091.0	1101.0	um, in every aspect, and uh, people can interact just like Raymond was saying can go out and speak with the artisans, the participants.
1101.0	1105.0	It's not just pictures, or you know, something that you see on TV.
1105.0	1111.0	But, you can actually interact with the people, and so that makes the experience all the more real
1111.0	1117.0	and all the more inviting and a great experience for everybody all around,
1117.0	1126.0	so I feel great [[laughs]] to be here, I wish I could, you know, I'm at work, but I would love to come and spend and go to every single,
1126.0	1133.0	you know, demonstration and just visit and see what everyone is doing on a much more detailed level,
1133.0	1139.0	but it's absolutely beautiful to see this Folklife Festival is absolutely beautiful,
1139.0	1146.0	you know, every year it's a different country, different culture, but, you know that's what it's doing, is highlighting it.
1146.0	1155.0	So, I feel very proud to see all the artisans, and all the culture portrayed and demonstrated the way it is.
1155.0	1170.0	<i>James Early</i>: And Mr. Wong from Hong Kong to Norfolk to Washington and then many diverse Chinese cultures within the national context of China are here on the National Mall.
1170.0	1175.0	What's been your experience in interacting or have you had the chance to interact?
1175.0	1184.0	<i>Raymond Wong</i>: Well yeah, definitely we need more events like these to bridge that gap with learning about each other and understanding.
1184.0	1190.88	So, we learn enough, we can understand people. It's that lack of information that causes problems. Yes.
1193.0	1197.0	<i>James Early</i>: Questions, observations, about your identities and diasporas,
1197.0	1204.0	where do you come from? Do you--when you say that you're an American or that you're from some place else what is that
1204.0	1217.0	really mean in the twenty-first century with all of the movements of people and ways of knowing and doing that are not just bounded by being from Norfolk or being from Washington
1217.0	1226.0	but that you can find all over the world? Any questions? Observations? Yes ma'am.
1226.0	1231.0	<i>Woman in audience</i>: Did you marry a Chinese or did you marry someone from here?
1231.0	1234.0	<i>James Early</i>: Did you marry, are you married?
1234.0	1235.0	<i>Raymond Wong</i>: Yes I am.
1235.0	1241.0	<i>James Early</i>: First of all, did you marry someone from here, ah, is that, what is that person's identity?
1241.0	1247.0	<i>Raymond Wong</i>: Uh, yes I did marry someone from here. I met her at a bar.
1247.0	1249.0	[[laughter]]
1249.0	1256.0	Yes, I did not marry Chinese, she's Filipina. Right--so yes.
1256.0	1259.0	<i>Woman in audience 2</i>: Will your kids carry on owning a restaurant?
1259.0	1261.0	<i>James Early</i>: Will your kids carry on owning a restaurant?
1261.0	1265.0	<i>Raymond Wong</i>: Uh, only if they wanna do it. You gotta remember, restaurant work is --
1265.0	1266.0	<i>Woman in audience 2</i>: It's hard work!--
1266.0	1274.0	<i>Raymond Wong</i>: --long hours, and that's why I got out of it, because, I wanna be able to come to events like these, but if I ran a restaurant I wouldn't be able to do it. Yeah!
1274.0	1288.0	<i>James Early</i>: OK, so you married a Filipina, you're a Chinese American. How do your kids identify? What is this term Asian-Pacific American? Does that mean- What does that mean for you?
1288.0	1301.0	Well it depends on the person, depends on the family upbringing. Uh, it's not so much your race, not so much what you're called, it's so much-
1301.0	1313.0	it's more your cultural practices and how you live. It's your- what causes conflict is not what race you are, or what what you are called it's your cultural practices.
1313.0	1318.0	Does this group's cultural practice conflict with this group's cultural practices?  That's really about.
1318.0	1329.0	It's- can we get along in a working fashion whether you're Irish, or Russian, or whatever. Can we get along? How close are our cultures?
1329.0	1335.0	<i>James Early</i>: So in your household foodways, is it, what, is there one that dominates, or?
1335.0	1347.0	<i>Raymond Wong</i>: Well, Filipinos eat a lot of rice; so Chinese eat a lot of rice. Filipinos eat a lot of pork, Chinese eat some pork, yeah.
1347.0	1359.0	Filipinos overcook their food [[laughter]], Chinese cook it just right, so we have some problems there! So, and Filipinos eat a lot of sweets,
1359.0	1367.0	so Chinese do not, so we have some issues there! And, what is more--there's other things too but we're not going to get into that. [[laughter]]
1367.0	1371.0	<i>James Early</i>: So one, just one last question to you before we go back to the audience.
1371.0	1379.0	So, how old are your children? And are they old enough where they are interacting and people say, who are you? What are you? How do they identify?
1379.0	1392.0	<i>Raymond Wong</i>: Well, I mean, they were raised to keep an open mind, to accept people for their actions and not their labels.
1392.0	1397.0	Because at the end of the day it's what a person does, what a person can accomplish.
1397.0	1404.0	It's not what they call you because they can call you anything you want but if you accomplish nothing then we're zero, you know?
1404.0	1410.0	So it's a person's actions determine who they really are and not what they're called.
1410.0	1425.0	<i>James Early</i>: Ms. Kamau, do- is there a Kenyan community- not so much a fixed community but associations or civic associations or cultural groupings that you engage with?
1425.0	1436.0	<i>Gathoni Kamau</i>: So there are very many cultural, civic, organizations based around church, around business, professionals,
1436.0	1443.0	and they are in the greater DMV area, actually they are all over the United States.
1443.0	1453.0	And so, I do interact with them, I'm not a member of any one, but there are a lot of social
1453.0	1468.0	activities and festivities around birth, or weddings or, you know, just regular cultural things, and a reason to get together and listen to Kenyan music and eat Kenyan food,
1468.0	1478.0	this is what draws the communities together and network as well. So they do exist, and they are very active within the groups as well.
1478.0	1489.0	Um, I do also- I'm a member of African Immigrant Refugee Foundation and so that services many different African populations and just
1489.0	1502.0	assists with navigating as new Americans, teaching them how to just navigate the system and understand the different culture.
1502.0	1511.0	<i>James Early</i>: Among the older Kenyan citizens, residents here in the United States, you identify as African American.
1511.0	1520.0	Is there another dominant category or predominant category in how other Kenyans, of Kenyan background might identify themselves?
1520.0	1529.0	<i>Gathoni Kamau</i>: Well, I do, I do identify myself as Kenyan but because I've lived here so long I say, OK, I'm a Kenyan American, and I'm from Africa so I'm an African American.
1529.0	1538.0	That is how I interpret it and because I'm like, that's what I am, and so um, sorry, what was the question?
1538.0	1540.0	"<i>James Early</i>: No, that's good. 
<i>Gathoni Kamau</i>: OK, alright."
1540.0	1541.94	<i>James Early</i>: Yes sir.
1545.0	1555.0	<i>Eduardo</i>: Thank you very much, very interesting topics, and the different type of presentations of the same topic from different viewpoints.
1555.0	1561.0	Uh, my name is Eduardo, and uh I am actually from Central America, Honduras.
1561.0	1568.0	And as far as the Black diaspora, I am also a Garifuna, part of the Garifuna people out of Honduras.
1568.0	1577.0	And one interesting take is that when I came to this country, not being able to speak one word of English,
1577.0	1589.0	the people whom actually invariably embraced me were African Americans as opposed to the non-African descendant or the non-Afro Latinos.
1589.0	1596.0	So ironically enough I I would like to ask the question, sort of, how-
1596.0	1605.0	yeah, when you came here as an adult, whom were you embraced by, and and, as, you even though you came in as a child,
1605.0	1615.0	how were you embraced by, let's just say the Chinese community, by the African American community, by others?
1615.0	1625.0	<i>Gathoni Kamau</i>: So when I came I was a student, so I was in university, and at the time where I was there was a very strong African students association
1625.0	1633.0	and so I joined the association because that's what I identified with. And so within that, for me,
1633.0	1643.0	it was great because I had never- I had met some different Africans from different African countries but never so many in one place.
1643.0	1655.0	And so that exp- so that was where the primary embracing was because it was--I s--it's not as--that, you know, it's a college town, and so within the college culture
1655.0	1667.0	"the African Students Association was the cultural group that we, you know, we cooked together, and that's--what--""Oh you guys cooked this!"" You know, you inter--you find out,"
1667.0	1676.0	"""Oh I know that word!"" because of the Bantu languages have some root words in common. And so, for me that experience was learning about"
1676.0	1685.0	the differences and the similarities because, you know, for Africa it has been in the past, just like 'one' but it's so so so diverse;
1685.0	1696.0	even within each nation. So just learning those differences was wonderful. And that's where--that's where I was embraced first.
1696.0	1698.0	<i>James Early</i>: Mr. Wong?
1698.0	1710.72	<i>Raymond Wong</i>: I can only speak like when I first got here I was like, almost two, so I don't remember that much, but if I just progress a little farther, when I was five or six, um
1714.0	1721.0	<i>Raymond Wong</i>: In my father's uh, Chinese restaurant. The customers uh, I don't remember seeing any white people. There were none.
1721.0	1730.0	There were no other Chinese people, so it was all black. And uh, we had a juke box there uh, I remember some of the songs.
1730.0	1737.0	Okay uh, Fast domino and different things like that. Y'know, yeah it was like uh, five cents y'know,
1737.0	1743.0	yeh, and I used to sing there too. Y'know I used to, right there next to the juke box.
1743.0	1756.0	Okay, and uh. The only white person I saw, was the milk man. Embassy dairy. He delivered the milk to the restaurant, and it came in bottles back then
1756.0	1768.0	and occasionally I would see a cop. A white cop um, and for about a year uh, the other white person I saw was um,
1768.0	1778.0	I forgot his name now, but he would pick me, and take me to this farm in uh, Culpeper. Because my parents had to work they couldn't really take care of me, at that age.
1778.0	1786.0	They couldn't watch me, so they had, so they sent me there, to live with this farmer in Culpeper, so he would take me there.
1786.0	1790.0	He had other kids there too. So I guess they were the same situation. So uh, th- he took care of me.
1790.0	1796.0	He took me away Monday through Saturday, then Sunday he would bring me back. Spend a day.
1796.0	1801.0	So this went of for a couple of years, so m- cause my mother and father had to really work.
1801.0	1806.0	They, they, they work like fourteen hours a day in our restaurant. And
1806.0	1814.0	when I got old enough, six or seven, I got my chores in the restaurant. I had to do certain things, I was stock, stock boy,
1814.0	1826.0	and um, back then the only white people I saw were the cops, and watching t.v. It was chocolate city at that time,
1826.0	1838.0	it was really chocolate city. So, uh- and um it was tough getting along I mean, well getting by, because there weren't that many other Chinese there. It was only a few.
1838.0	1846.0	The hand laundry, our restaurant, and the Chinese in Chinatown. There weren't that many Chinese restaurants, throughout the neighborhood like there is now.
1846.0	1856.0	So uh, if a Chinese person walk on the street that's an odd thing. That was really an odd thing, and I uh, got called all kind of names.
1856.0	1863.0	uh, Based on y'know uh, what the latest name is at that moment. Is a lot of different names they call you, but uh
1863.0	1872.0	it was a lot of slang, thrown at me. So I went to public school uh, down the street from where the restaurant was, and um
1872.0	1880.0	I mean according to my parents I had a rough time there, but I felt like it was okay. I didn't know the difference, but anyway,
1880.0	1885.08	but uh, that's pretty much my everyday uh environment, during the sixties
1892.0	1897.0	<i>James Early</i>: So in terms of growing up, hearing Fats Domino, do you sort of feel like Fats Domino's music is your music? It's not just 'those people's music'?
1897.0	1903.0	<i>Raymond Wong</i>: Well you gotta remember, from the sixties all the way, the jukebox was there from the sixties to the seventies,
1903.0	1906.0	and then we got rid of it after the Martin Luther King riots,
1906.0	1916.0	because, uh like, I remember, like, ten people would come in with five cents to play one song so all ten people can stand there and listen to it,
1916.0	1919.0	and they weren't buying anything else! and my father was like, 'Oh you're--[[laughter]]
1919.0	1929.0	you can't do that here!' [[laughter]] Yeah. Ten people would get five cents to come listen to one song. And they would dance and, you know,
1929.0	1934.0	and all the other customers were like, 'What's going on here? I want us some food!'
1934.0	1941.0	So that's what happened then. So- uh, there was a lot of artists from the early sixties to the end of the seventies, yeah.
1941.0	1944.0	<i>James Early</i>: Have you visited China as an adult?
1944.0	1948.0	<i>Raymond Wong</i>: Yeah, I went back in 1985 and uh, but it's different now.
1948.0	1951.0	<i>James Early</i>: Talk a little about that.
1951.0	1959.0	<i>Raymond Wong</i>: Well, you know, I went back there in 1985, it was, it was still kinda hard to get in. I mean, it was not as free as it is now.
1959.0	1970.0	Um, it was a very- how do you call it? I'm not going to say primitive, but it was a very, I guess, country-like, most of China.
1970.0	1976.0	But it's it's totally different now. This was just, this was just before the changed everything and built high-rises.
1976.0	1984.0	So when I went back there it was um- I remember the lack of toilets.
1984.0	1985.0	[[laughter]]
1985.0	1994.0	Yeah. Everybody went on the side of the road. Yeah, that's where they went. Uh, and everybody was a vendor.
1994.0	2001.0	Everybody was a vendor and at that time the Chinese who were from China, they went back as tourists.
2001.0	2006.0	There weren't that many Americans there at that time. But now I'm sure it's different.
2006.0	2009.0	<i>James Early</i>: Miss Kamau how often do you visit Kenya?
2009.0	2016.0	<i>Gathoni Kamau</i>: Not too often but I was last there two thousand--oh! Last year in January. I was there last year in January.
2016.0	2028.0	<i>James Early</i>: Did it have any particular sensory impact on you about being Kenyan-slash-black American here, versus who Kenyans are today?
2028.0	2046.0	<i>Gathoni Kamau</i>: No, no. Once I'm home, I'm just home, you know? It's almost like when you're, you're just in a different um, time zone, you're in a different culture, you just, after the jet lag you just, you now, um,
2046.0	2050.0	find that, you know, family members, catch up with family members and just-
2050.0	2054.0	<i>James Early</i>: Who are your family members? Aunts, uncles, or just cousins?
2054.0	2056.0	"<i>Gathoni Kamau</i>: Yeah siblings. Aunts, uncles, 
<i>James Early</i>: And siblings?"
2056.0	2060.0	<i>Gathoni Kamau</i>: yes. Friends, it's very close.
2060.0	2066.0	<i>James Early</i>: You have siblings in other places on the continent of Africa and/or Europe or other areas of the world?
2066.0	2070.0	<i>Gathoni Kamau</i>: No. Well, I have other siblings here and in Kenya.
2070.0	2076.0	<i>James Early</i>: The reason I ask that question is, you know, one of the things that we are seeing in this new diaspora
2076.0	2080.0	Americans for many many years, and some of you will be quite familiar with this
2080.0	2088.0	or right here on Capital Hill, many congresspeople have in the last 20 years said 'I am proud not to have a passport.'
2088.0	2095.0	When I was a 19 year old sophomore in the Panama Canal zone in Central America with 8 military US bases there,
2095.0	2100.0	I would be hanging out with the G.I.'s, I was their age but I was not a G.I., I was a student.
2100.0	2108.0	And they would often say to me, 'Hey school boy! I won't see you for a couple weeks. I am going back to the world next week and I'll be back in 3 weeks.'
2108.0	2114.0	That was a constant refrain. 'I am going back to the world.' Which meant that I'm nowhere.
2114.0	2123.0	The United States was the world and my children at 38 and 35, my oldest lives in east London, has lived there for about 14 years.
2123.0	2132.0	I think we are seeing more US children now, move around the world in the way we have seen the rest of the world, particularly in the south move a lot.
2132.0	2140.0	<i>Gathoni Kamau</i>: So, I mean, I have a lot of friends and relatives who live in different African countries or in Europe or anywhere in the world
2140.0	2148.0	because of work, marriage, you know, just because. Sometimes people just want to have a different experience.
2148.0	2154.0	So, that, you're right is much more common now than it ever was, you know, before. So, that definitely is-
2154.0	2160.0	<i>James Early</i>: And from the things that we are seeing out here: the songs, the dance, the crafts, the culinary traditions,
2160.0	2172.0	the skills, the knowledge base. That moves and it tends not to be just identified with a flag or with a national anthem or with a border.
2172.0	2177.0	We are seeing in the southwest part of the United States, people who go home and come home in the millions,
2177.0	2187.0	hardworking people who are everyday neighbors. And our laws are out of synced with our lived realities.
2187.0	2195.0	So, before 9/11, this diaspora, something called Cedula Matricula, an identification card, there was an accident.
2195.0	2202.0	People wanted to know about about 'How can I do a blood transfusion?' not whether I am looking at an alien or an illegal or an undocumented.
2202.0	2208.0	So, we are seeing this push-pull and diaspora really is feeding that in new kinds of ways.
2208.0	2214.0	Other observations or questions from you. You may have different views about this topic.
2214.0	2221.0	What diaspora are you from? Where is you family background? Does it extend outside of the United States?
2221.0	2228.0	In the case of the Garifuna, a diaspora not only with regard to Africa but starting in St. Vincent in the Grenadines
2228.0	2237.0	in Barbados and you can find it in Honduras and, I think, in Guatemala.
2237.0	2243.0	Nicaragua. And New York City is perhaps the largest of the Garifuna community.
2243.0	2250.0	So, what is it to be a US citizen or an American or what is it to be a Garifuna?
2250.0	2254.0	We are now learning- or what is it to be Chinese or Kenyan or black American?
2254.0	2260.0	The new lived realities in terms of our cultural ways of knowing and doing a many many things.
2260.0	2265.06	Uh, how are we on- Oh, we gotta- So, come on folk
2273.0	2277.0	<i>Speaker 1</i>: I wanted to ask Mr. Wong, uh, your experience growing up in Chocolate City,
2277.0	2286.0	how how has that affected at all, your working with martial arts and how did you get into martial arts? Why martial arts from cooking to martial arts?
2286.0	2288.0	<i>Raymond Wong</i>: Uh well [[chuckles]] uh--
2288.0	2290.0	<i>Speaker 3</i>: [[heckler]] Tell it like it is!
2290.0	2299.0	<i>Raymond Wong</i>: Yeah yeah. Well I got into martial arts because uh, because I was having some rough times at school in Chocolate City.
2299.0	2305.0	And uh, of course I was watching TV and I see these guys kicking people and uh,
2305.0	2310.0	taking them out in like, two or three moves; I said, 'Maybe I need to take some of that!'
2310.0	2315.0	So I just went to Chinatown of course--where else would I go, right?
2315.0	2324.0	Went to Chinatown, they had a school just opening up at that time -- this was back in the, uh, early seventies.
2324.0	2331.0	And right around that time that TV series came on, with David Carradine, called Kung Fu?
2331.0	2338.0	That just--and back then, June Ree was popular. Remember TV Guide?
2338.0	2348.0	Your TV Guide. He always had an advertisement in there, what, it was $12.95 or $19.95? You get a bag, and a uniform and a week's introductory lesson.
2348.0	2351.0	"So I looked at that, I looked at all this, said ""OK, maybe I need to do this"", you know?"
2351.0	2361.0	So I went down to take a lesson and, uh, I just found it interesting. I just kept on and here I am today, I have a school.
2361.0	2372.0	<i>James Early</i>: I hope this doesn't put Ms. Kamau on the spot. Um, so you are at the National Museum of African Art in the capital of the United States of America.
2372.0	2383.0	So how many other African-borned folk are working there?
2383.0	2386.0	<i>Gathoni Kamau</i>: Just myself.
2386.0	2396.0	<i>James Early</i>: I raised that question because one of the principles of this festival and the Center for Folk life and Cultural Heritage is issues of cultural democracy. 
2396.0	2403.0	Um, speaking of these intersections of diasporas and identities, when I came to the Smithsonian Institution
2403.0	2410.0	there were hardly any African Americans in professional positions, now there are tons of them.
2410.0	2417.0	We were not even talking about--well the term Asian Pacific American had just emerged.
2417.0	2432.0	And we were not talking about new African citizens immigrants and a major part of what we are interested in is how our country-- and we had this discussion yesterday with old curators,
2432.0	2441.0	how this festival it's a sort of mirror for America when it was called the Festival of American Folklife,
