start	end	original_text
172.0	176.0	when you were really hiding a temper that left fists through doors.
176.0	181.0	The house you bought is boarded up with too many holes to be sold.
181.0	186.0	The gorgeous cherry tree you killed with insecticides gone too.
186.0	189.0	Did you even know what you were doing, Pisces man?
189.0	197.0	Lover of seas, whose hot spit I felt on my cheek the day my head split bloody beaten by the boy across the streets.
197.0	202.0	You lifted me by the neck, told me how you were slapped by Japanese bayonets.
202.0	208.0	"""Don't cry. It doesn't hurt."" Shaking me like a wet umbrella."
208.0	212.0	I wanna know if you ever saw me dad.
212.0	215.0	You hiding behind sunglasses in the hammock.
215.0	220.0	You who made your boy rub your back for a nickel, I am tired of growing fat like you.
220.0	225.0	Now that you become that apathetic sack of rice buried in the fields.
225.0	228.0	What can I do to make it worth the miles.
228.0	231.0	I wanna play a sonata of love for you.
231.0	236.0	Arpeggios of anger scaling 32 years of tears for you.
236.0	239.0	Metronome clicks for disappointment in you.
239.0	245.0	My hands reached out to lift you, higher than the volcanoes where Gods gave men rice.
245.0	248.0	And from the altitudes of Angels,
248.0	250.0	I am not afraid to say,
250.0	251.583	I've come home.
253.0	258.0	<i>Speaker 1</i>: [[Clapping]] Alright, lets give it up for Jerrica Escoto!
258.0	263.0	[[BG, Clapping]]
263.0	275.0	<i>Jerrica Escoto</i>: Ah yes, for those of you who were here, 1:20-ish. Uhm I did a My American Father poem part 1 and so I'm gonna read part 2.
275.0	283.0	<i>Jerrica Escoto</i>: I slept in your bedroom the night that you were in the hospital. Mom woke me up in the middle of the night and asked me to fill in your space and suddenly,
283.0	290.0	<i>Jerrica Escoto</i>: I became your substitute on a California King that wasn't big enough for her to feel safety without you
290.0	300.0	"  
<i>Jerrica Escoto</i>: Dad, when you sleep, you lie on your side and moving. I've told you that you never needed to waste all that money on such a big bed but you wanted to dream on something bigger"
300.0	308.0	<i>Jerrica Escoto</i>: You thought maybe sleeping like a king would get you closer to the American dream but instead it was only the bed you crawled out of every morning
308.0	314.0	<i>Jerrica Escoto</i>: to a job where white men speak to you much louder that necessary because of your brown skin.
314.0	320.0	<i>Jerrica Escoto</i>: You told me to remember that not all white folks are racist but they also expect us to be quiet and when they do.
320.0	329.0	"<i>Jerrica Escoto</i>: You told me to never be afraid to get loud. Why was I always so able to scream at strangers before ever whispering ""I love you"" to you ?"
329.0	335.0	<i>Jerrica Escoto</i>: The night I found out you had a stroke, I sat on my couch and remembered all the times I should have hugged you,
335.0	337.0	<i>Jerrica Escoto</i>: instead of walking out on you when you tore down your
337.0	345.0	<i>Jerrica Escoto</i>: walls as my father and begged me to let you in. And now the tension between us is so thick that not even a stroke can cut through the air and I'm scared
345.0	348.0	<i>Jerrica Escoto</i>: that I won't learn how to stretch my arms towards you
348.0	350.0	<i>Jerrica Escoto</i>: until I learn how to do it 6 feet underground.
350.0	358.0	<i>Jerrica Escoto</i>: Sometimes it's not about asking whether the glass is half full or half empty, it's about realizing that there's still shit in there to begin with
358.0	369.0	<i>Jerrica Escoto</i>: and with every hospital visit I make, I can feel the water in our bloods start disappearing, I can see mum's half packed suitcase of her dreaming of vacations that don't include washing dishes or hanging clothes
369.0	378.0	<i>Jerrica Escoto</i>: The one time your kids could finally afford to buy you both tickets to Hawaii. You have a stroke 24 hours before your flight and mum called me
378.0	382.0	<i>Jerrica Escoto</i>: embarrassed to even ask whether I thought the vacation was still possible [[one person laughs in the background]]
382.0	391.0	<i>Jerrica Escoto</i>: I realised then that it's not about you being in the hospital again, it was about her also wondering when the hell you two were supposed to get a break
391.0	400.0	<i>Jerrica Escoto</i>: the day after you got discharged, I asked mum where you where you were and she told me you left your crown on your bedside and you went to work. All
400.0	409.0	<i>Jerrica Escoto</i>: I could do was stand there as I watch her start unpacking here half empty suitcase and realizing this time it's not about the fact there's still shit in there to begin with
409.0	418.0	<i>Jerrica Escoto</i>: it's about not being able to go anywhere. It's about immigrants whose dream for something more translates to never catching a break.
418.0	427.0	<i>Jerrica Escoto</i>: Mother, father I want you to feel like you have the ability to go somewhere. There is no California King soft enough to comfort your callused spines.
427.0	433.0	<i>Jerrica Escoto</i>: I'm afraid that you'll never see that working the way you do isn't too different from actually dying
433.0	439.181	<i>Jerrica Escoto</i>: You don't even know what your own shadow looks like in the daytime. I'm tired of you feeling like this is the only way dreams can come true.
442.0	446.0	<i>Regie Cabico</i>: Jerrica Escoto [[clapping]]
446.0	449.0	<i>Regie Cabico</i>: Um, I'm gonna actually shift it up a little bit.
449.0	454.0	"<i>Regie Cabico</i>: Um, I've recently worked on a new piece called ""Triggers"" in five acts and"
454.0	461.0	<i>Regie Cabico</i>: it's some, it's it's those moments of race and sexual identity awkward moments that I have sublimated
461.0	471.0	<i>Regie Cabico</i>: over the last 17 years and so it's inspired a lot by the election and also having those moments that have been triggered.
471.0	474.0	<i>Regie Cabico</i>: So I am going to be reading parts 3, 4, and 5.
474.0	483.0	<i>Regie Cabico</i>: Acts 3 and 4. A middle school Shakespearean gender switch that leads to my Jean Valjean soliloquy
483.0	491.0	<i>Regie Cabico</i>: the drama teacher wants to produce a female version of Hamlet to a class that can barely stand in a circle
491.0	498.0	<i>Regie Cabico</i>: Before you leave she tells me I'd like to pick your brain
498.0	503.0	<i>Regie Cabico</i>: Which is already a phrase when said by a non-person of colour to me
503.0	507.0	<i>Regie Cabico</i>: brings out the Lapu Lapu Magellan warrior [[?]]
507.0	509.0	<i>Regie Cabico</i>: Yes?
509.0	516.0	<i>Regie Cabico</i>: Well, I need ways of teaching gender and sexuality to the students, can you find exercises on doing that?
516.0	523.0	<i>Regie Cabico</i>: It's just that I know you're in that world, you know? That world, your world, part of that world.
523.0	530.0	<i>Regie Cabico</i>: Part of what world? Am I the little mermaid? Shall I just ride my unicorn and call Caitlyn Jenner?
530.0	533.0	<i>Regie Cabico</i>: So now I am the gender Siri App?
533.0	538.0	<i>Regie Cabico</i>: It's our world, and if we were producing an Asian version of Cinderella
538.0	543.0	<i>Regie Cabico</i>: you'd want me to fetch the pumpkin-coloured rickshaw and the glass tai chi slipper.
543.0	546.0	<i>Regie Cabico</i>: Let me be your gay cis male Pocahontas
546.0	552.0	<i>Regie Cabico</i>: and run through all the colours of the rainbow to tell students what it is to be a woman in a male role.
552.0	555.0	<i>Regie Cabico</i>: No problem I replied
555.0	562.0	<i>Regie Cabico</i>: I have passed for Tibetan in Manhattan, Peruvian at the gay bar, Bombay at my fathers Barrios of Pangasinan [[?]]
562.0	570.0	<i>Regie Cabico</i>: Chi-Chi in Scarface, Japanese at the black pride parade, every Lyft driver's six degrees of separation
570.0	572.0	<i>Speaker 2</i>: and that guy on Lost
572.0	576.0	<i>Regie Cabico</i>: I'll never be fully American or fully Filipino
576.0	584.0	<i>Regie Cabico</i>: I am a poet who wants to find a Tinder match or whatever app they're on these days that ignites the rest of my life
584.0	590.0	<i>Regie Cabico</i>: I am addicted to people's stories and platforms to unheard voices
590.0	595.0	<i>Regie Cabico</i>: as many times as I've been mistaken I've had my own missteps
595.0	600.0	<i>Regie Cabico</i>: I've been told my Tina Turner imitations are cultural misappropriations
600.0	604.0	<i>Regie Cabico</i>: My poems have been called out for being gender-conforming and Bi-phobic
604.0	607.0	<i>Regie Cabico</i>: but I struggle to do the work to listen and dialogue
607.0	615.0	<i>Regie Cabico</i>: but sometimes I wanna throw my arms in the air and give up in a world that is laser-eyed and furious
615.0	619.0	<i>Regie Cabico</i>: Act 5. The reality shown realtime we are all in and you can't turn off
619.0	624.0	<i>Regie Cabico</i>: because [[tweets as soft?]] keep dancing on our heads
624.0	630.0	<i>Regie Cabico</i>: After the election, I host a queer storytelling show in Birmingham, Alabama
630.0	636.0	<i>Regie Cabico</i>: the riots have begun, I ask the queer performers how they feel about the results
636.0	639.0	<i>Regie Cabico</i>: we're kinda glad this happens
639.0	646.0	<i>Regie Cabico</i>: I can hear the Hitchcock music play and the Staccato strings strike the back of my neck
646.0	653.0	<i>Regie Cabico</i>: see what you fear is what we been living with on a daily basis
653.0	658.0	<i>Regie Cabico</i>: I think of what I learned in my theatre company, people cast their vote for what they're familiar with
658.0	661.487	<i>Regie Cabico</i>: not for people who are further away from them
663.0	671.0	[[applause]]
671.0	677.0	<i>Jerrica Escoto</i>: Um, I feel like as a second-generation and having immigrant parents,
677.0	686.0	<i>Jerrica Escoto</i>: there's usually a time in our life, um, hopefully earlier than adulthood, um, where you realize that
686.0	690.0	<i>Jerrica Escoto</i>: while your parents were chasing to whatever this American dream is,
690.0	694.0	<i>Jerrica Escoto</i>: um, you sort of become embarrassed of your own culture,
694.0	697.0	<i>Jerrica Escoto</i>: you pretend that you're not what you are to fit in,
697.0	700.0	<i>Jerrica Escoto</i>: you make sure your accent is right,
700.0	702.0	<i>Jerrica Escoto</i>: you make sure you assimilate to whatever the environment is,
702.0	707.0	<i>Jerrica Escoto</i>: so that you don't have to answer any questions that you actually have never really asked yourself.
707.0	712.0	"<i>Jerrica Escoto</i>: Um, so, I wrote this poem, um, its called ""For the Filipino in Me"","
712.0	718.0	<i>Jerrica Escoto</i>: um, and this is more about the turning point in my life when I realized that it was important for me to understand
718.0	723.0	<i>Jerrica Escoto</i>: what it means to be Filipino, uh, what it means to be a child of Filipino immigrants,
723.0	727.0	<i>Jerrica Escoto</i>: what it means to be a child of someone who was in the military,
727.0	729.0	<i>Jerrica Escoto</i>: uh, and how that has really shaped
729.0	737.0	<i>Jerrica Escoto</i>: who I've become, um, and how it has shaped the person that I am to love others.
737.0	740.0	<i>Jerrica Escoto</i>: My name is Jerrica Anne Escoto.
740.0	742.0	<i>Jerrica Escoto</i>: Being the first American-born child,
742.0	745.0	<i>Jerrica Escoto</i>: my parents left the fate of my name to my sister,
745.0	747.0	<i>Jerrica Escoto</i>: who was six years old at the time.
747.0	752.0	<i>Jerrica Escoto</i>: She named me after her favorite cartoon: Jem and the Holograms.
752.0	755.0	<i>Jerrica Escoto</i>: My parents are from Pampanga, Philippines.
755.0	762.0	<i>Jerrica Escoto</i>: I was raised in southeast San Diego two blocks from Skyline Drive, where blues and reds fought skin till it turned black and purple.
762.0	769.0	<i>Jerrica Escoto</i>: I adopted cursing as my primary language, my tongue grew pointy like the stars on the American flag.
769.0	777.0	<i>Jerrica Escoto</i>: It didn't expand like the sun on the flag of the Philippines, until my grandmother was on her deathbed, and I had to say I love you to her in English.
777.0	784.0	<i>Jerrica Escoto</i>: It didn't occur to me that I had spent my whole life okay with the fact that my grandmother never really understood me.
784.0	790.0	<i>Jerrica Escoto</i>: In my middle school, you were either cool with the black kids or the Asian who got picked on, so this was about survival.
790.0	793.0	<i>Jerrica Escoto</i>: I took on a culture that did not match my golden skin,
793.0	798.0	<i>Jerrica Escoto</i>: took pride in being the honorary black friend in the group 'cause our own ethnicity is unappealing.
798.0	800.0	<i>Jerrica Escoto</i>: My ex-girlfriends are predominantly black.
800.0	804.0	How can I be attracted to a face that looks like mine when I loathe what I see in the mirror?
804.0	809.0	<i>Jerrica Escoto</i>: I am Filipino-American and discovering the Filipino part means castaway on this land.
809.0	813.0	<i>Jerrica Escoto</i>: It's hard to find myself in a nation that resembles broken puzzle pieces,
813.0	815.0	<i>Jerrica Escoto</i>: a home that feels more gift shop than museum.
815.0	822.0	<i>Jerrica Escoto</i>: When the only exposure mainstream news has on the Philippines is for Manny Pacquiao or natural disasters.
822.0	827.0	<i>Jerrica Escoto</i>: When the Filipino channel features commercials and game shows mimicking American pop culture,
827.0	829.0	<i>Jerrica Escoto</i>: When Tagalog is becoming tagalong English,
829.0	832.0	<i>Jerrica Escoto</i>: When even though the Spanish over a century ago,
832.0	835.0	<i>Jerrica Escoto</i>: there are still traces of them in our last name.
835.0	839.0	<i>Jerrica Escoto</i>: Our identity is endangered and I feel like I am disappearing. Where is my resolve?
839.0	843.0	<i>Jerrica Escoto</i>: I want to evolve into a person whose roots I shouldn't have to dig for.
843.0	849.0	<i>Jerrica Escoto</i>: Being second generation, doesn't have to mean being American comes first.
849.0	850.0	<i>Jerrica Escoto</i>: To my grandmother:
850.0	852.0	<i>Jerrica Escoto</i>: Kaluguran daka.
852.0	854.0	<i>Jerrica Escoto</i>: I love you.
854.0	856.0	<i>Jerrica Escoto</i>: Patawarin mo ako.
856.0	857.0	<i>Jerrica Escoto</i>: Please forgive me.
857.0	860.0	<i>Jerrica Escoto</i>: Ako pa balo no nino ako.
860.0	863.0	<i>Jerrica Escoto</i>: I don't know who I am yet.
863.0	865.247	<i>Jerrica Escoto</i>: I am still searching for the Filipino in me.
872.0	876.0	<i>Regie Cabico</i>: We were the first Filipino family to move into Clinton, Maryland.
876.0	880.0	<i>Regie Cabico</i>: It was so long ago we came in on Caribou.
880.0	885.0	<i>Regie Cabico</i>: I called our entrance, the little nipa hut on the prairie.
885.0	895.0	<i>Regie Cabico</i>: As soon as we moved into our new home, my mom who is super Catholic, a nurse, and a hypochondriac, started making the sign of the cross with Lysol.
895.0	902.0	<i>Regie Cabico</i>: I have two sisters named Faith and Charity. My name is Regie.
902.0	905.0	<i>Regie Cabico</i>: There is no hope in the family.
905.0	907.0	<i>Regie Cabico</i>: While I was growing up,
907.0	914.0	"<i>Regie Cabico</i>: my mom would say, ""Regie, why do you want to sleep over the neighbor's house there. Psst. They will murder you."""
914.0	917.0	"<i>Regie Cabico</i>: ""Regie, why don't you practice your piano lessons."""
917.0	923.0	<i>Regie Cabico</i>: See, my mom gave me piano lessons, 'cause like for Filipinos, it was old fashion karaoke.
923.0	926.0	<i>Regie Cabico</i>: A big hit was memory from Cats.
926.0	933.0	"<i>Regie Cabico</i>: [[Reggie's mom said:]] ""Reggie come on now. Play me the Cats. Your titas and titos are here to hear me sing the Cats. Psst."""
933.0	940.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""God. What is this boy? Regie, stop playing that bidgo[[video]] game bidgo [[video]] game, otherwise I'll pok-pok up your head. Psst. Come."""
940.0	947.0	"<i>Regie Cabico</i>: [[Regie replied:]] ""Alright, Mom. Do do do De do do do do do de do do."""
947.0	959.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Midnight. Not a someone is crying. Mmmmmmmmm, I am beautiful dead."""
959.0	963.0	<i>Regie Cabico</i>: My mom would sing that song off-key while everybody applauded,
963.0	971.0	<i>Regie Cabico</i>: with a plate of pancit noodles on their lap, sipping Pepsi and hailing her a Filipina Barbra Streisand.
971.0	980.0	"<i>Regie Cabico</i>: [[Reggie's mom said:]] [[?]] Cabico, you sound like Barbra Streisand. You know why it is? Is because every time I play Barbra Streisand's records,"""
980.0	985.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""her voice is playing out of the speakers, and her voice is going through my body,"""
985.0	993.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""and my feet become like Barbra Streisand's, and my hands become like Barbra Streisand's, and my eyes become like Barbra Streisand's."""
993.0	1000.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""And I could hear the wind of the beach of Boracay, Philippines, where the sound is like sugar and the water is blue."""
1000.0	1009.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Mmmmmmemory. Like the corner of my eyeeeee, that's the way we are."""
1009.0	1018.0	<i>Regie Cabico</i>: Afterwards, she wouldn't sing anything else. She'd just run back to the kitchen, laugh like a smurf, and bake more pancit noodles.
1018.0	1029.0	<i>Regie Cabico</i>: At night, my mom would make me and her- my two younger sisters pray the rosary, in front of a four-foot Mary statue, standing on a huge green serpent.
1029.0	1032.0	"<i>Regie Cabico</i>: I call this statue, ""Our Lady of Loch Ness."""
1032.0	1036.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie, What is the first sorrowful mystery?"""
1036.0	1041.0	"<i>Regie Cabico</i>: [[Regie replied]] ""Well Mom, they all range from sorrowful to boring. Could I please watch Dynasty now?"""
1041.0	1046.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie, if you watch Dynasty you will die nasty."""
1046.0	1048.0	"<i>Regie Cabico</i>: [[Regie's mom said:]]  ""And the Blessed Mother will not put you on the honor roll."""
1048.0	1057.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Look at Romeo del Rosario, he's on the honor roll all the time and gonna be full scholarship at St. Christopher School of the Glorious Ascension of the Immaculate Concepcion of the Sea and Stars."""
1057.0	1061.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Why cannot you be too like him, anak? You are smart too."""
1061.0	1064.0	<i>Regie Cabico</i>: [[Regie replied]] But mom, I don't want to go to all-boy Catholic school.
1064.0	1070.0	<i>Regie Cabico</i>: I want to go to performing arts school. The Duke Ellington School of the Arts in D.C..
1070.0	1075.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Who's a ""Juke Ellington""? And, you know, Washington D.C. is so far and dangerous, someone will pok-pok your head there!"""
1075.0	1082.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Dad, listen to this boy talk! Don't you know that I'm making sacrifices for you and sacrifices for you all the time?"""
1082.0	1088.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""And you have to stay in all-boy Catholic school, see? The blessed mother gives me a sign, see?"""
1088.0	1091.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""My hands shake with the gift of prophecy."""
1091.0	1094.0	<i>Regie Cabico</i>: Mom, that's arthritis.
1094.0	1100.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""It is not arthritis. Remember when the statue of the blessed virgin mother was in the living room?"""
1100.0	1107.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""And when I take a shower, the shampoo spilled on the tile and the image of the Blessed Virgin Mother."""
1107.0	1112.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""That is why, Our Lady of Pert Plus is watching over us. And she is talking to me."""
1112.0	1122.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Mm-hmm. Ahah. Tell Regie he has to go to all-boy Catholic school and tell him he has to have girlfriend later, when he is 30 years old."""
1122.0	1127.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Because, if he has girlfriend, it will lead him to mortal sins."""
1127.0	1131.0	<i>Regie Cabico</i>: I knew about sins 'cause I went to confession every week.
1131.0	1134.0	<i>Regie Cabico</i>: Father, forgive me for I have sinned. My last confession was yesterday.
1134.0	1140.0	<i>Regie Cabico</i>: I know it's a sin to disobey your parents but I scheduled an audition at the Duke Ellington School of the Arts.
1140.0	1148.0	<i>Regie Cabico</i>: I already have a dance choreographed. I don't have a monologue but I took Jennifer Beals's monologue from the movie, Flashdance.
1148.0	1154.0	<i>Regie Cabico</i>: She really doesn't have a monologue but I strung all her lines together and it just comes under 3 minutes.
1154.0	1156.0	<i>Regie Cabico</i>: It's like a slam poem.
1156.0	1159.0	<i>Regie Cabico</i>: Well, I never made it into the Duke Ellington School of the Arts.
1159.0	1168.0	<i>Regie Cabico</i>: Instead, I went to Bishop McNamara High School, where for drama club, I got the lead in the title role play, Dracula.
1168.0	1172.0	<i>Regie Cabico</i>: But with all the white makeup on, I looked like Yoko Ono.
1172.0	1178.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie, where were you? Why are you out there rehearsing? I want you to come over here."""
1178.0	1183.0	<i>Regie Cabico</i>: My mom took me to the other side of the living room where there's these huge lights.
1183.0	1188.0	<i>Regie Cabico</i>: I didn't know what it was. Maybe the Blessed Virgin Mother herself was in the living room.
1188.0	1193.0	<i>Regie Cabico</i>: And when I got close, I saw that it was a lighted glass stand with all of my awards.
1193.0	1196.0	<i>Regie Cabico</i>: Mom, what's this?
1196.0	1199.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie, this is your shrine!"""
1199.0	1204.0	<i>Regie Cabico</i>: But mom, I'm just Dracula, I- I- I- I'm just a vampire. What are you talking about?
1204.0	1208.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie, I thought that because your dad is from a poor family that he will work hard."""
1208.0	1212.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""But instead, he's playing mahjong and drinking San Miguel beer all the time."""
1212.0	1219.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""I know that you'll be an actor. And if you're an actor, do not do this soap opera 'cause you will lead the people to sin."""
1219.0	1221.0	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie, why don't you be like Oprah?!"""
1221.0	1224.16	"<i>Regie Cabico</i>: [[Regie's mom said:]] ""Regie! You are my 'Hope-rah!'"""
1226.0	1228.0	<i>Regie Cabico</i>: Thank you.
1228.0	1230.0	[Crowd applause]
1230.0	1237.0	<i>Regie Cabico</i>: Jerrica Escoto everyone! [[Crowd applause]]
1237.0	1240.0	<i>Jerrica Escoto</i>: It's really funny 'cause I felt like that was also my mother speaking to me.
1240.0	1249.0	<i>Jerrica Escoto</i>: Especially with the rosary. [[Laughing]] So I'm gonna do one more poem and then we're gonna start a dialogue about just what it is to be queer and Filipino.
1249.0	1254.0	<i>Jerrica Escoto</i>: I think Reggie, though, kinda nailed it in that last poem.
1254.0	1256.0	<i>Jerrica Escoto</i>: Um, I did this poem, uh...
1256.0	1258.0	[Pauses]
1258.0	1267.0	<i>Jerrica Escoto</i>: No, I'm gonna do a different poem. So, what I realized coming into my adulthood, and it actually took me moving away to D.C. from San Diego,
1267.0	1273.0	"to realize that when we have immigrant parents, the dialogue of, ""we sacrifice so much for you, we did so much to you,"""
1273.0	1280.0	<i>Jerrica Escoto</i>: we end up internalizing that and then we end up living a life, um, that we're not sure we want to be our own.
1280.0	1286.0	"<i>Jerrica Escoto</i>: Right? 'Cause if you're Filipino and you're a nurse then you've like ""made it"" and, uh, I'm definitely not a nurse."
1286.0	1290.0	<i>Jerrica Escoto</i>: And so with that, you kinda carry that into your personal relationships.
1290.0	1300.0	<i>Jerrica Escoto</i>: Um, relationships with partners, relationships with friends, and you end up kind of realizing that you don't really know how to, kind of, be inside of yourself
1300.0	1305.0	<i>Jerrica Escoto</i>: and love the way that you want to because you've taken on all these expectations and you don't wanna fail your parents.
1305.0	1315.0	<i>Jerrica Escoto</i>: Um, so this is a breakup poem, and um... yeah. It's about to get REALLY sad here at the National Mall.
1315.0	1318.0	<i>Jerrica Escoto</i>: Umm, okay.
1318.0	1327.0	<i>Jerrica Escoto</i>: [[ Reciting Poem]] I've kept this poem in my voice box for years now. And I clear my throat the loudest when I'm on first dates, or making love.
1327.0	1334.0	<i>Jerrica Escoto</i>: I make excuses. I say this world is already too ugly and I couldn't let another poem like this trickle, drip.
1334.0	1338.0	<i>Jerrica Escoto</i>: Like when blood stains aren't speaking loud enough for what's going on inside me.
1338.0	1345.0	<i>Jerrica Escoto</i>: I've made promises I wasn't ready to make. Said things that felt like salt on your taste buds because I wasn't ready to say them yet,
1345.0	1352.0	<i>Jerrica Escoto</i>: but when you give someone the ability to rip your soul to pieces, the most that you can do is tell yourself you're okay.
1352.0	1356.0	<i>Jerrica Escoto</i>: And hope that one day you actually mean it.
1356.0	1360.0	<i>Jerrica Escoto</i>: I've rebuilt myself-- out of material that easily get caught in the wind,
1360.0	1368.0	<i>Jerrica Escoto</i>: and I learned that this is why I never let anyone with hands full of good intentions touch me in the parts that are used to caving in.
1368.0	1375.0	<i>Jerrica Escoto</i>: I realized, the reason why I write so many breakup poems, is because I'm not done writing the one about you.
1375.0	1383.0	<i>Jerrica Escoto</i>: Sometimes love is violent. And you took your loaded insecurities and threatened me at gunpoint the whole time I loved you diligently.
1383.0	1394.0	<i>Jerrica Escoto</i>: You taught me that sometimes love isn't even really called love, it is just called perseverance. I stopped believing in gods when you became the one I prayed to, but you never listened.
1394.0	1401.0	<i>Jerrica Escoto</i>: I came to you with bloody knees and wrinkled palms from the times I pressed my hands together for you, but you never listened.
1401.0	1408.0	<i>Jerrica Escoto</i>: You only recognized your worth in funhouse mirrors and the times I unzipped my own spine and turned it into a bridge you could walk on.
1408.0	1419.0	<i>Jerrica Escoto</i>: Most days, you never really knew where you were headed and I reshaped the road maps of my life to crack enough pavement for you to follow because sometimes love isn't even really called love,
1419.0	1427.0	"<i>Jerrica Escoto</i>: it is just called sacrificing your own bones and hoping that one day, you'll actually get a goddamn ""thank you""-- When you left..."
1427.0	1431.0	"[[Pauses]] 
<i>Jerrica Escoto</i>: When you left, you left the door slightly open."
1431.0	1438.0	<i>Jerrica Escoto</i>: And I have been waiting here, letting you leak out of me through my behavior, waiting for justification from you as to why you
1438.0	1446.0	<i>Jerrica Escoto</i>: felt that you had the audacity to make me fall in love with you the way that I did, but never love yourself long enough to let me.
1446.0	1453.0	<i>Jerrica Escoto</i>: I've spent too many nights throwing dictionaries against the wall for never finding the right words to get you to stop hurting me.
1453.0	1458.0	<i>Jerrica Escoto</i>: I should've borrowed yours. You always knew the right things to say to get me to disintegrate slowly.
1458.0	1473.0	<i>Jerrica Escoto</i>: I waited years for our beginning. And I know now, that sometimes love is the umbilical cord that wraps around the necks of unborn children-- sometimes things that are supposed to have a beginning die before they ever even have a chance to start,
1473.0	1475.0	<i>Jerrica Escoto</i>: and you.
1475.0	1483.0	<i>Jerrica Escoto</i>: You never let me talk long enough to realize that this isn't what love is supposed to feel like, you weren't what love was supposed to speak like--
1483.0	1486.0	<i>Jerrica Escoto</i>: Love isn't about learning how to make love with the lights off.
1486.0	1490.0	<i>Jerrica Escoto</i>: It isn't about holding on for the times when you could finally love me back--
1490.0	1498.18	<i>Jerrica Escoto</i>: I know now that sometimes love isn't even really called love, it is just called...letting go.
1507.0	1518.0	<i>Regie Cabico</i>: Jerrica Escoto. Alright -- this is really, really rare, where you can have two queer Filipino spoken word artists on stage.
1518.0	1524.0	<i>Regie Cabico</i>: Also from different coasts. As you know, I grew up here in the east coast, not far from D.C., southern Maryland.
1524.0	1536.0	<i>Regie Cabico</i>: So, we're going to start a little bit of a dialogue, and we hope that you will join in and ask questions and/or share whatever you have.
1536.0	1545.0	<i>Regie Cabico</i>: I just want to start with -- poetry is not the traditional Filipino thing, either dancing or singing.
